transaction_id  ,user_id  ,device_id  ,amount_score  ,txn_count_last_24h  ,txn_amount_last_24h  ,avg_amount_30d  ,device_change_flag  ,location_change_flag  ,international_risk_flag
TXN10911,USR10911,DEV10911,19,9,47643,162,1,0,0
TXN10912,USR10912,DEV10912,9,15,9592,24041,0,1,0
TXN10913,USR10913,DEV10913,75,0,103490,17612,0,1,0
TXN10914,USR10914,DEV10914,63,15,66695,6219,1,1,1
TXN10915,USR10915,DEV10915,77,25,24,8921,1,1,0
TXN10916,USR10916,DEV10916,1,4,47921,364,0,1,0
TXN10917,USR10917,DEV10917,49,27,25002,17640,1,1,1
TXN10918,USR10918,DEV10918,7,1,122121,41681,1,1,0
TXN10919,USR10919,DEV10919,0,49,173545,86482,1,1,1
TXN10920,USR10920,DEV10920,29,14,36694,41271,0,0,0
TXN10921,USR10921,DEV10921,2,1,2158,22772,0,0,1
TXN10922,USR10922,DEV10922,15,27,98266,69099,0,0,1
TXN10923,USR10923,DEV10923,14,0,34365,33336,0,1,1
TXN10924,USR10924,DEV10924,56,46,31561,48134,0,0,0
TXN10925,USR10925,DEV10925,18,3,230,49344,0,1,1
TXN10926,USR10926,DEV10926,37,15,132688,20782,1,1,1
TXN10927,USR10927,DEV10927,25,24,11199,9615,0,0,1
TXN10928,USR10928,DEV10928,0,7,187415,850,0,0,0
TXN10929,USR10929,DEV10929,10,19,169354,62221,0,0,1
TXN10930,USR10930,DEV10930,69,11,173261,270,0,0,0
TXN10931,USR10931,DEV10931,36,33,18306,31387,0,0,0
TXN10932,USR10932,DEV10932,80,24,82289,20642,1,1,1
TXN10933,USR10933,DEV10933,32,4,14496,41675,1,1,1
TXN10934,USR10934,DEV10934,2,4,70757,10525,0,0,1
TXN10935,USR10935,DEV10935,1,1,179831,23672,0,0,1
TXN10936,USR10936,DEV10936,1,1,8189,59024,0,0,1
TXN10937,USR10937,DEV10937,26,49,57100,11490,1,1,0
TXN10938,USR10938,DEV10938,0,2,20,953,1,0,1
TXN10939,USR10939,DEV10939,82,25,7309,69801,1,0,1
TXN10940,USR10940,DEV10940,4,35,122999,1506,0,1,0
TXN10941,USR10941,DEV10941,38,33,32224,36691,1,1,1
TXN10942,USR10942,DEV10942,49,49,78763,94760,1,0,1
TXN10943,USR10943,DEV10943,5,14,86084,51856,1,1,0
TXN10944,USR10944,DEV10944,4,49,39307,182,1,1,0
TXN10945,USR10945,DEV10945,1,3,183374,15793,0,1,0
TXN10946,USR10946,DEV10946,50,7,1373,82028,0,1,0
TXN10947,USR10947,DEV10947,0,1,8331,6865,0,1,0
TXN10948,USR10948,DEV10948,36,16,4365,6418,1,0,0
TXN10949,USR10949,DEV10949,4,43,161459,85935,1,1,1
TXN10950,USR10950,DEV10950,88,5,139595,89274,0,0,1
TXN10951,USR10951,DEV10951,0,4,95769,19372,1,0,1
TXN10952,USR10952,DEV10952,18,5,7672,87824,0,1,1
TXN10953,USR10953,DEV10953,42,10,186684,15469,0,1,1
TXN10954,USR10954,DEV10954,0,24,90913,92921,0,1,1
TXN10955,USR10955,DEV10955,51,34,116149,39496,0,1,1
TXN10956,USR10956,DEV10956,0,2,105886,34887,1,0,0
TXN10957,USR10957,DEV10957,1,14,198297,22570,1,0,1
TXN10958,USR10958,DEV10958,26,4,72903,31,0,1,1
TXN10959,USR10959,DEV10959,70,43,102376,85729,1,1,1
TXN10960,USR10960,DEV10960,1,1,19377,35730,1,1,1
TXN10961,USR10961,DEV10961,27,2,190655,3166,0,1,0
TXN10962,USR10962,DEV10962,0,39,111880,64221,1,0,0
TXN10963,USR10963,DEV10963,0,27,9781,36741,1,0,0
TXN10964,USR10964,DEV10964,0,44,192985,82161,0,1,0
TXN10965,USR10965,DEV10965,42,33,175341,512,1,1,1
TXN10966,USR10966,DEV10966,3,0,139218,25024,1,0,0
TXN10967,USR10967,DEV10967,43,43,6025,399,0,1,1
TXN10968,USR10968,DEV10968,8,36,76970,9097,1,1,0
TXN10969,USR10969,DEV10969,0,30,201,52115,1,0,0
TXN10970,USR10970,DEV10970,0,26,30674,12554,1,1,1
TXN10971,USR10971,DEV10971,9,21,2264,93986,1,1,1
TXN10972,USR10972,DEV10972,0,0,79152,35678,1,0,0
TXN10973,USR10973,DEV10973,15,4,11646,11396,0,0,1
TXN10974,USR10974,DEV10974,30,4,185115,31932,0,0,0
TXN10975,USR10975,DEV10975,39,15,14353,8576,0,1,0
TXN10976,USR10976,DEV10976,55,3,39781,51617,1,1,1
TXN10977,USR10977,DEV10977,73,12,10068,93709,0,1,0
TXN10978,USR10978,DEV10978,1,3,44546,26871,0,0,1
TXN10979,USR10979,DEV10979,23,20,982,30712,1,0,0
TXN10980,USR10980,DEV10980,11,21,11377,84843,0,0,1
TXN10981,USR10981,DEV10981,77,17,48,18443,1,0,1
TXN10982,USR10982,DEV10982,29,11,81301,539,1,1,1
TXN10983,USR10983,DEV10983,84,13,60867,6277,1,0,1
TXN10984,USR10984,DEV10984,70,50,36605,8570,1,1,0
TXN10985,USR10985,DEV10985,72,13,189594,17046,1,0,1
TXN10986,USR10986,DEV10986,44,27,137033,15359,1,0,0
TXN10987,USR10987,DEV10987,1,7,157016,8222,1,1,0
TXN10988,USR10988,DEV10988,72,47,702,11818,0,0,0
TXN10989,USR10989,DEV10989,0,1,10195,98054,0,1,0
TXN10990,USR10990,DEV10990,1,13,138040,822,1,1,1
TXN10991,USR10991,DEV10991,10,4,769,82550,0,0,0
TXN10992,USR10992,DEV10992,3,31,51854,63221,1,1,0
TXN10993,USR10993,DEV10993,1,43,117,7453,1,0,0
TXN10994,USR10994,DEV10994,72,44,82335,87640,0,0,1
TXN10995,USR10995,DEV10995,0,44,170836,43539,1,1,1
TXN10996,USR10996,DEV10996,55,49,160423,32719,0,1,1
TXN10997,USR10997,DEV10997,0,34,81413,13914,1,1,0
TXN10998,USR10998,DEV10998,31,38,25182,59026,1,1,0
TXN10999,USR10999,DEV10999,0,50,125092,49449,1,1,0
TXN11000,USR11000,DEV11000,46,3,175314,74965,0,1,1
TXN11001,USR11001,DEV11001,1,0,552,26698,1,0,1
TXN11002,USR11002,DEV11002,43,0,157784,64244,1,0,1
TXN11003,USR11003,DEV11003,12,17,19718,205,1,0,0
TXN11004,USR11004,DEV11004,1,46,652,96191,1,0,0
TXN11005,USR11005,DEV11005,0,2,5767,9868,1,1,0
TXN11006,USR11006,DEV11006,39,1,4197,56279,1,0,0
TXN11007,USR11007,DEV11007,39,32,97467,29350,0,0,0
TXN11008,USR11008,DEV11008,0,0,156226,65707,0,0,0
TXN11009,USR11009,DEV11009,0,8,129915,585,0,1,0
TXN11010,USR11010,DEV11010,0,14,52954,8,1,0,1
TXN11011,USR11011,DEV11011,6,45,111990,4660,0,1,1
TXN11012,USR11012,DEV11012,3,33,139825,961,0,1,1
TXN11013,USR11013,DEV11013,0,45,18838,57019,0,1,1
TXN11014,USR11014,DEV11014,14,16,24619,132,0,1,0
TXN11015,USR11015,DEV11015,2,0,5416,41486,0,0,1
TXN11016,USR11016,DEV11016,0,21,145025,70125,0,0,1
TXN11017,USR11017,DEV11017,24,34,6135,89278,1,1,0
TXN11018,USR11018,DEV11018,1,5,177238,11174,1,1,1
TXN11019,USR11019,DEV11019,32,43,20038,94624,0,0,1
TXN11020,USR11020,DEV11020,0,11,80049,17205,0,1,1
TXN11021,USR11021,DEV11021,7,22,54598,226,0,0,0
TXN11022,USR11022,DEV11022,1,27,1055,6362,1,0,1
TXN11023,USR11023,DEV11023,80,0,62062,299,1,1,0
TXN11024,USR11024,DEV11024,0,2,86196,25133,1,0,1
TXN11025,USR11025,DEV11025,41,31,147531,31210,0,1,1
TXN11026,USR11026,DEV11026,4,47,26893,29139,0,0,1
TXN11027,USR11027,DEV11027,73,12,161504,45471,0,1,0
TXN11028,USR11028,DEV11028,65,35,4043,195,1,0,1
TXN11029,USR11029,DEV11029,27,3,113508,19851,1,1,0
TXN11030,USR11030,DEV11030,37,3,157387,56706,0,1,0
TXN11031,USR11031,DEV11031,80,24,171914,96229,0,1,1
TXN11032,USR11032,DEV11032,97,34,5140,7721,0,0,0
TXN11033,USR11033,DEV11033,49,2,35851,76598,0,1,0
TXN11034,USR11034,DEV11034,2,49,102078,61286,1,1,0
TXN11035,USR11035,DEV11035,74,1,76,29688,1,0,1
TXN11036,USR11036,DEV11036,21,44,159,458,1,1,1
TXN11037,USR11037,DEV11037,0,16,32,32098,0,0,1
TXN11038,USR11038,DEV11038,8,30,178144,49898,1,0,1
TXN11039,USR11039,DEV11039,3,9,121877,87480,0,1,1
TXN11040,USR11040,DEV11040,0,23,61720,52578,0,0,1
TXN11041,USR11041,DEV11041,6,33,25300,86258,0,0,0
TXN11042,USR11042,DEV11042,52,9,164944,28133,1,0,1
TXN11043,USR11043,DEV11043,94,17,10315,79484,0,0,1
TXN11044,USR11044,DEV11044,2,14,2162,73897,1,1,1
TXN11045,USR11045,DEV11045,64,15,14548,97743,1,1,0
TXN11046,USR11046,DEV11046,3,0,117498,60246,1,0,1
TXN11047,USR11047,DEV11047,35,14,9800,1174,0,1,1
TXN11048,USR11048,DEV11048,17,2,196524,31264,1,1,0
TXN11049,USR11049,DEV11049,1,40,46099,22372,0,0,0
TXN11050,USR11050,DEV11050,58,1,1282,35095,0,0,0
TXN11051,USR11051,DEV11051,33,25,4,21896,1,1,0
TXN11052,USR11052,DEV11052,0,45,141916,95840,1,1,1
TXN11053,USR11053,DEV11053,42,29,78370,91470,1,1,1
TXN11054,USR11054,DEV11054,40,3,32722,46241,0,1,0
TXN11055,USR11055,DEV11055,2,2,91,16754,0,1,0
TXN11056,USR11056,DEV11056,46,3,126150,49156,0,0,1
TXN11057,USR11057,DEV11057,29,1,195256,86516,1,1,1
TXN11058,USR11058,DEV11058,51,0,143695,48537,0,0,0
TXN11059,USR11059,DEV11059,42,0,179578,20005,0,1,0
TXN11060,USR11060,DEV11060,11,0,161818,43510,1,0,0
TXN11061,USR11061,DEV11061,15,37,171983,67428,0,1,0
TXN11062,USR11062,DEV11062,40,8,88937,264,1,0,1
TXN11063,USR11063,DEV11063,41,38,40030,25212,0,0,0
TXN11064,USR11064,DEV11064,15,2,11113,262,0,1,1
TXN11065,USR11065,DEV11065,1,44,2206,49892,1,0,0
TXN11066,USR11066,DEV11066,0,0,107126,24208,0,0,1
TXN11067,USR11067,DEV11067,0,7,18258,94687,0,1,1
TXN11068,USR11068,DEV11068,0,0,62613,2686,0,1,0
TXN11069,USR11069,DEV11069,90,33,113628,5210,0,0,1
TXN11070,USR11070,DEV11070,20,1,115963,68310,0,1,0
TXN11071,USR11071,DEV11071,8,16,3078,27546,1,1,0
TXN11072,USR11072,DEV11072,8,18,2436,1529,0,0,1
TXN11073,USR11073,DEV11073,33,2,10292,60820,1,0,1
TXN11074,USR11074,DEV11074,37,1,133244,58781,0,1,1
TXN11075,USR11075,DEV11075,3,33,73624,17569,0,1,0
TXN11076,USR11076,DEV11076,3,0,91401,80992,0,1,1
TXN11077,USR11077,DEV11077,0,0,23395,59100,0,1,0
TXN11078,USR11078,DEV11078,48,0,31578,1284,1,1,1
TXN11079,USR11079,DEV11079,4,46,58450,15908,1,1,1
TXN11080,USR11080,DEV11080,8,16,53,2576,1,1,1
TXN11081,USR11081,DEV11081,81,40,186944,75452,0,0,0
TXN11082,USR11082,DEV11082,72,9,38110,44311,1,1,0
TXN11083,USR11083,DEV11083,38,14,68928,17473,0,1,0
TXN11084,USR11084,DEV11084,67,29,6891,32096,0,0,1
TXN11085,USR11085,DEV11085,29,15,9037,45491,1,1,0
TXN11086,USR11086,DEV11086,5,0,95646,17894,1,0,0
TXN11087,USR11087,DEV11087,0,16,19660,53234,1,0,1
TXN11088,USR11088,DEV11088,0,5,38351,68977,1,1,1
TXN11089,USR11089,DEV11089,10,0,5159,48734,0,1,1
TXN11090,USR11090,DEV11090,19,22,13470,16247,0,0,0
TXN11091,USR11091,DEV11091,2,5,127111,8595,1,1,1
TXN11092,USR11092,DEV11092,0,1,10555,4802,1,1,0
TXN11093,USR11093,DEV11093,94,2,176125,52074,1,0,1
TXN11094,USR11094,DEV11094,3,8,1209,53187,1,0,0
TXN11095,USR11095,DEV11095,0,35,47876,7437,0,1,0
TXN11096,USR11096,DEV11096,3,16,54838,82555,1,0,1
TXN11097,USR11097,DEV11097,64,2,195561,3549,0,1,1
TXN11098,USR11098,DEV11098,0,24,8733,8998,1,1,0
TXN11099,USR11099,DEV11099,7,39,27331,923,0,0,0
TXN11100,USR11100,DEV11100,44,22,22322,89991,0,1,1
TXN11101,USR11101,DEV11101,37,44,143284,79130,1,0,0
TXN11102,USR11102,DEV11102,0,25,197054,2582,0,1,0
TXN11103,USR11103,DEV11103,17,50,158956,80455,0,1,1
TXN11104,USR11104,DEV11104,26,19,62252,58555,1,0,1
TXN11105,USR11105,DEV11105,1,14,102599,61980,1,1,1
TXN11106,USR11106,DEV11106,2,32,4551,13132,1,0,1
TXN11107,USR11107,DEV11107,28,43,183253,20415,1,1,1
TXN11108,USR11108,DEV11108,11,1,3714,4150,0,0,1
TXN11109,USR11109,DEV11109,0,47,10124,32559,0,1,1
TXN11110,USR11110,DEV11110,92,2,97,28997,1,0,0
TXN11111,USR11111,DEV11111,90,42,88587,1243,1,0,0
TXN11112,USR11112,DEV11112,3,22,137484,9872,1,0,0
TXN11113,USR11113,DEV11113,12,2,87842,71827,1,0,0
TXN11114,USR11114,DEV11114,0,9,672,15156,0,1,1
TXN11115,USR11115,DEV11115,72,38,64724,38504,0,1,0
TXN11116,USR11116,DEV11116,50,7,66632,139,0,0,1
TXN11117,USR11117,DEV11117,4,37,68478,9457,1,0,0
TXN11118,USR11118,DEV11118,0,32,108772,250,0,1,0
TXN11119,USR11119,DEV11119,2,33,193335,18117,0,0,0
TXN11120,USR11120,DEV11120,32,38,5089,95671,1,1,1
TXN11121,USR11121,DEV11121,2,1,1621,39763,0,0,0
TXN11122,USR11122,DEV11122,21,15,76202,29232,1,0,1
TXN11123,USR11123,DEV11123,6,17,125468,68102,0,0,1
TXN11124,USR11124,DEV11124,85,1,73515,967,1,0,0
TXN11125,USR11125,DEV11125,64,45,9608,74725,1,0,0
TXN11126,USR11126,DEV11126,0,7,10220,21120,0,1,1
TXN11127,USR11127,DEV11127,57,20,23736,77129,1,1,1
TXN11128,USR11128,DEV11128,63,11,2117,66561,1,1,0
TXN11129,USR11129,DEV11129,37,0,6063,9310,1,1,0
TXN11130,USR11130,DEV11130,100,1,4687,8764,0,0,0
TXN11131,USR11131,DEV11131,46,11,139562,71743,0,1,0
TXN11132,USR11132,DEV11132,24,0,115914,959,1,0,0
TXN11133,USR11133,DEV11133,0,31,15094,6955,1,1,1
TXN11134,USR11134,DEV11134,43,48,183207,48165,0,1,0
TXN11135,USR11135,DEV11135,31,28,34828,10053,1,1,1
TXN11136,USR11136,DEV11136,92,0,145964,22109,1,1,0
TXN11137,USR11137,DEV11137,97,11,153,24098,0,1,1
TXN11138,USR11138,DEV11138,3,7,56948,13389,1,1,1
TXN11139,USR11139,DEV11139,0,35,38220,532,1,1,1
TXN11140,USR11140,DEV11140,7,8,18455,8600,1,0,1
TXN11141,USR11141,DEV11141,0,5,6090,40325,1,1,0
TXN11142,USR11142,DEV11142,45,0,87458,83259,0,1,0
TXN11143,USR11143,DEV11143,0,19,3292,35093,0,1,1
TXN11144,USR11144,DEV11144,41,10,181082,3724,1,1,0
TXN11145,USR11145,DEV11145,20,11,2121,56116,0,0,1
TXN11146,USR11146,DEV11146,48,12,192187,8344,0,1,1
TXN11147,USR11147,DEV11147,3,31,151347,25848,1,1,0
TXN11148,USR11148,DEV11148,3,0,14555,16830,1,1,0
TXN11149,USR11149,DEV11149,24,45,67891,10129,1,0,0
TXN11150,USR11150,DEV11150,40,30,2995,6224,0,0,1
TXN11151,USR11151,DEV11151,62,16,14197,72271,0,0,0
TXN11152,USR11152,DEV11152,60,18,21114,34720,1,0,0
TXN11153,USR11153,DEV11153,82,45,70931,68055,1,1,0
TXN11154,USR11154,DEV11154,75,23,27056,59543,1,0,1
TXN11155,USR11155,DEV11155,15,22,12724,75154,1,0,1
TXN11156,USR11156,DEV11156,3,15,170555,26281,0,1,1
TXN11157,USR11157,DEV11157,85,11,7379,47583,1,0,0
TXN11158,USR11158,DEV11158,72,46,8321,30998,1,0,1
TXN11159,USR11159,DEV11159,0,0,7920,79268,0,1,1
TXN11160,USR11160,DEV11160,56,31,44659,74956,1,1,1
TXN11161,USR11161,DEV11161,2,16,13202,50490,1,0,0
TXN11162,USR11162,DEV11162,1,2,2357,32431,0,1,0
TXN11163,USR11163,DEV11163,76,1,52345,237,0,0,0
TXN11164,USR11164,DEV11164,0,4,1170,22491,1,0,0
TXN11165,USR11165,DEV11165,0,41,130913,61173,0,0,1
TXN11166,USR11166,DEV11166,4,25,19314,7535,0,1,1
TXN11167,USR11167,DEV11167,13,39,179298,3419,1,1,1
TXN11168,USR11168,DEV11168,8,36,4806,68517,1,0,1
TXN11169,USR11169,DEV11169,22,4,39232,30484,0,1,0
TXN11170,USR11170,DEV11170,82,9,38400,14930,0,1,1
TXN11171,USR11171,DEV11171,79,11,66337,69469,0,0,0
TXN11172,USR11172,DEV11172,6,2,99567,1359,0,0,0
TXN11173,USR11173,DEV11173,85,3,146854,45498,1,1,1
TXN11174,USR11174,DEV11174,0,12,26202,5223,0,1,0
TXN11175,USR11175,DEV11175,3,7,12772,67020,0,0,0
TXN11176,USR11176,DEV11176,0,15,971,20627,1,0,0
TXN11177,USR11177,DEV11177,20,20,3477,77456,1,0,1
TXN11178,USR11178,DEV11178,13,48,380,2008,0,1,0
TXN11179,USR11179,DEV11179,11,49,121709,45885,1,0,1
TXN11180,USR11180,DEV11180,6,13,2143,1594,1,0,0
TXN11181,USR11181,DEV11181,64,1,42282,38179,1,1,1
TXN11182,USR11182,DEV11182,48,37,27124,82913,0,1,0
TXN11183,USR11183,DEV11183,5,1,20762,25256,0,0,1
TXN11184,USR11184,DEV11184,2,1,1111,41157,0,1,0
TXN11185,USR11185,DEV11185,59,42,156532,49121,1,0,1
TXN11186,USR11186,DEV11186,58,39,177769,46943,1,0,1
TXN11187,USR11187,DEV11187,77,25,171673,63340,0,0,0
TXN11188,USR11188,DEV11188,18,22,79548,3586,1,0,1
TXN11189,USR11189,DEV11189,2,34,28194,67666,1,0,0
TXN11190,USR11190,DEV11190,3,3,69415,98408,0,1,1
TXN11191,USR11191,DEV11191,15,16,4869,65318,0,1,0
TXN11192,USR11192,DEV11192,3,0,191248,14717,0,1,1
TXN11193,USR11193,DEV11193,3,40,96662,16834,1,1,1
TXN11194,USR11194,DEV11194,79,7,24773,20196,0,1,0
TXN11195,USR11195,DEV11195,0,36,53041,29187,0,0,0
TXN11196,USR11196,DEV11196,54,3,8413,77800,1,1,0
TXN11197,USR11197,DEV11197,35,49,1733,60164,0,0,1
TXN11198,USR11198,DEV11198,6,35,77075,7141,0,1,0
TXN11199,USR11199,DEV11199,18,7,104556,24368,0,1,1
TXN11200,USR11200,DEV11200,40,39,19523,4772,0,1,0
TXN11201,USR11201,DEV11201,52,43,18765,18750,0,1,1
TXN11202,USR11202,DEV11202,3,2,96,64576,1,1,1
TXN11203,USR11203,DEV11203,17,23,108748,28619,1,0,1
TXN11204,USR11204,DEV11204,3,26,19116,15614,0,1,0
TXN11205,USR11205,DEV11205,23,9,4204,18159,0,0,0
TXN11206,USR11206,DEV11206,2,38,2752,75818,1,0,1
TXN11207,USR11207,DEV11207,24,25,115204,17702,1,1,1
TXN11208,USR11208,DEV11208,22,8,6569,70180,1,1,1
TXN11209,USR11209,DEV11209,8,6,158959,34668,1,1,1
TXN11210,USR11210,DEV11210,38,28,113173,90053,0,1,0
TXN11211,USR11211,DEV11211,82,38,147237,5778,0,1,1
TXN11212,USR11212,DEV11212,21,3,33655,73721,0,1,1
TXN11213,USR11213,DEV11213,0,3,1178,12356,1,0,0
TXN11214,USR11214,DEV11214,10,1,50735,47459,0,0,1
TXN11215,USR11215,DEV11215,13,41,98565,42188,0,1,0
TXN11216,USR11216,DEV11216,9,34,14750,29141,0,1,1
TXN11217,USR11217,DEV11217,30,3,128805,726,0,1,1
TXN11218,USR11218,DEV11218,3,7,78141,8671,1,1,1
TXN11219,USR11219,DEV11219,40,8,41579,25959,1,0,1
TXN11220,USR11220,DEV11220,6,11,168194,82875,0,1,1
TXN11221,USR11221,DEV11221,28,5,11,6841,0,1,0
TXN11222,USR11222,DEV11222,0,0,357,120,1,0,0
TXN11223,USR11223,DEV11223,21,25,79,1,1,0,0
TXN11224,USR11224,DEV11224,69,2,18930,72248,1,1,1
TXN11225,USR11225,DEV11225,0,2,80201,91738,1,1,1
TXN11226,USR11226,DEV11226,1,46,29452,121,1,1,0
TXN11227,USR11227,DEV11227,11,41,656,55443,1,0,0
TXN11228,USR11228,DEV11228,2,0,194371,5922,1,0,1
TXN11229,USR11229,DEV11229,0,1,36538,2295,1,0,0
TXN11230,USR11230,DEV11230,12,39,18372,18426,1,0,1
TXN11231,USR11231,DEV11231,26,15,150137,52336,0,1,0
TXN11232,USR11232,DEV11232,1,0,98466,18241,0,1,1
TXN11233,USR11233,DEV11233,28,2,6303,90168,1,0,0
TXN11234,USR11234,DEV11234,0,2,9550,10289,0,0,1
TXN11235,USR11235,DEV11235,0,7,187532,1048,1,0,0
TXN11236,USR11236,DEV11236,9,17,26919,61908,0,0,1
TXN11237,USR11237,DEV11237,53,3,178964,22856,0,0,0
TXN11238,USR11238,DEV11238,0,22,103524,230,0,0,1
TXN11239,USR11239,DEV11239,0,7,10089,747,0,1,0
TXN11240,USR11240,DEV11240,0,0,19158,17493,0,0,0
TXN11241,USR11241,DEV11241,6,40,58464,2612,1,1,1
TXN11242,USR11242,DEV11242,0,13,39171,1,0,0,0
TXN11243,USR11243,DEV11243,61,9,18052,3638,1,1,0
TXN11244,USR11244,DEV11244,53,7,4547,52541,1,0,1
TXN11245,USR11245,DEV11245,7,0,186991,10069,0,0,0
TXN11246,USR11246,DEV11246,6,16,9468,51046,1,0,1
TXN11247,USR11247,DEV11247,0,4,13,19424,0,1,1
TXN11248,USR11248,DEV11248,0,14,6216,73803,1,0,0
TXN11249,USR11249,DEV11249,5,18,24602,642,1,0,0
TXN11250,USR11250,DEV11250,1,0,96921,25846,1,1,0
TXN11251,USR11251,DEV11251,48,49,29180,11211,1,1,1
TXN11252,USR11252,DEV11252,6,0,170648,29695,1,1,1
TXN11253,USR11253,DEV11253,20,40,177192,54024,0,1,0
TXN11254,USR11254,DEV11254,2,4,143255,13454,1,1,1
TXN11255,USR11255,DEV11255,0,8,169087,13608,1,1,1
TXN11256,USR11256,DEV11256,89,19,26642,17947,0,0,0
TXN11257,USR11257,DEV11257,9,34,176495,25974,0,1,0
TXN11258,USR11258,DEV11258,0,5,111988,15485,1,0,0
TXN11259,USR11259,DEV11259,95,1,98175,9897,0,0,1
TXN11260,USR11260,DEV11260,55,17,153481,29247,1,1,0
TXN11261,USR11261,DEV11261,2,13,96101,88379,1,1,1
TXN11262,USR11262,DEV11262,34,0,31847,75117,0,0,1
TXN11263,USR11263,DEV11263,0,21,188168,24646,1,0,0
TXN11264,USR11264,DEV11264,1,29,1,16774,0,0,1
TXN11265,USR11265,DEV11265,8,35,15585,25091,0,1,1
TXN11266,USR11266,DEV11266,58,41,121666,26473,0,1,0
TXN11267,USR11267,DEV11267,31,1,11074,42104,0,1,1
TXN11268,USR11268,DEV11268,53,7,36194,79656,1,1,0
TXN11269,USR11269,DEV11269,62,5,225,24655,1,0,0
TXN11270,USR11270,DEV11270,1,23,177956,88428,1,0,0
TXN11271,USR11271,DEV11271,7,27,89983,8453,1,0,0
TXN11272,USR11272,DEV11272,14,7,21926,41333,1,1,1
TXN11273,USR11273,DEV11273,1,21,49941,45,1,0,1
TXN11274,USR11274,DEV11274,0,1,62491,16288,1,0,0
TXN11275,USR11275,DEV11275,14,37,130020,37580,0,1,0
TXN11276,USR11276,DEV11276,68,29,27808,635,1,1,0
TXN11277,USR11277,DEV11277,8,36,7366,5334,1,0,1
TXN11278,USR11278,DEV11278,29,8,30664,51402,0,1,0
TXN11279,USR11279,DEV11279,0,36,153647,33122,0,1,1
TXN11280,USR11280,DEV11280,25,11,9246,71565,1,0,0
TXN11281,USR11281,DEV11281,0,13,11997,14666,0,1,0
TXN11282,USR11282,DEV11282,5,14,1861,1269,1,1,0
TXN11283,USR11283,DEV11283,3,5,59967,89679,0,1,1
TXN11284,USR11284,DEV11284,1,36,99771,13377,0,0,0
TXN11285,USR11285,DEV11285,10,17,16214,60927,1,1,1
TXN11286,USR11286,DEV11286,75,41,141917,20439,0,0,1
TXN11287,USR11287,DEV11287,0,12,9839,73413,0,0,0
TXN11288,USR11288,DEV11288,18,9,11432,23961,1,0,1
TXN11289,USR11289,DEV11289,0,15,3057,14465,0,1,0
TXN11290,USR11290,DEV11290,0,29,3530,55586,1,0,0
TXN11291,USR11291,DEV11291,5,2,16685,91712,1,0,0
TXN11292,USR11292,DEV11292,20,41,2078,28984,1,1,0
TXN11293,USR11293,DEV11293,74,42,195,92000,1,0,0
TXN11294,USR11294,DEV11294,28,11,112127,63914,1,1,0
TXN11295,USR11295,DEV11295,1,0,115564,91101,1,1,1
TXN11296,USR11296,DEV11296,40,4,3153,4,0,1,1
TXN11297,USR11297,DEV11297,41,12,68470,1818,1,0,1
TXN11298,USR11298,DEV11298,0,39,6665,15720,1,0,1
TXN11299,USR11299,DEV11299,0,34,2056,69887,1,0,0
TXN11300,USR11300,DEV11300,22,2,187627,74885,1,1,1
TXN11301,USR11301,DEV11301,0,23,30731,13464,0,1,1
TXN11302,USR11302,DEV11302,10,4,564,57458,1,0,0
TXN11303,USR11303,DEV11303,32,32,19350,16844,1,0,1
TXN11304,USR11304,DEV11304,0,7,134789,4191,1,1,0
TXN11305,USR11305,DEV11305,0,9,185246,1186,0,0,1
TXN11306,USR11306,DEV11306,4,0,3392,52059,0,1,1
TXN11307,USR11307,DEV11307,0,22,54388,10999,1,0,1
TXN11308,USR11308,DEV11308,4,18,22528,72906,0,1,1
TXN11309,USR11309,DEV11309,63,47,144302,4,0,0,0
TXN11310,USR11310,DEV11310,1,14,96839,35136,0,1,1
TXN11311,USR11311,DEV11311,4,11,110542,9434,1,0,0
TXN11312,USR11312,DEV11312,0,28,147216,0,1,1,1
TXN11313,USR11313,DEV11313,74,46,44269,41928,1,1,0
TXN11314,USR11314,DEV11314,68,6,46254,29053,1,1,0
TXN11315,USR11315,DEV11315,60,12,2405,63755,0,0,1
TXN11316,USR11316,DEV11316,1,1,70348,31053,1,0,1
TXN11317,USR11317,DEV11317,0,3,1560,2859,0,1,1
TXN11318,USR11318,DEV11318,0,12,16284,82910,0,0,0
TXN11319,USR11319,DEV11319,20,6,3308,65947,1,0,0
TXN11320,USR11320,DEV11320,3,35,83636,265,0,1,1
TXN11321,USR11321,DEV11321,94,0,54548,50414,1,1,1
TXN11322,USR11322,DEV11322,24,17,176314,85374,0,0,0
TXN11323,USR11323,DEV11323,45,1,112673,38455,1,0,1
TXN11324,USR11324,DEV11324,3,24,20266,3525,0,0,0
TXN11325,USR11325,DEV11325,24,3,54134,62,0,1,1
TXN11326,USR11326,DEV11326,43,33,199150,15075,1,0,1
TXN11327,USR11327,DEV11327,22,27,81640,9281,1,1,0
TXN11328,USR11328,DEV11328,10,15,136143,36931,0,1,1
TXN11329,USR11329,DEV11329,7,37,6400,62942,0,0,1
TXN11330,USR11330,DEV11330,4,31,34593,59348,1,0,0
TXN11331,USR11331,DEV11331,1,46,20607,85490,1,1,1
TXN11332,USR11332,DEV11332,20,22,11564,5817,0,0,1
TXN11333,USR11333,DEV11333,67,6,102736,82615,1,1,0
