device_id  ,user_id  ,device_type  ,os  ,ip_address  ,is_compromised
DEV10483,USR10483,MacBook,iOS 16,66.101.66.214,0
DEV10484,USR10484,ChromeOS Laptop,iOS 17,206.24.179.206,1
DEV10485,USR10485,Linux Desktop,Android 13,57.197.251.83,0
DEV10486,USR10486,Unknown Device,Android 12,203.19.232.55,0
DEV10487,USR10487,Android Tablet,macOS Monterey,15.215.50.209,1
DEV10488,USR10488,Windows Desktop,Android 13,144.108.254.117,1
DEV10489,USR10489,Windows Laptop,ChromeOS,183.136.225.142,1
DEV10490,USR10490,Linux Desktop,Windows 11,48.138.71.151,1
DEV10491,USR10491,Windows Desktop,iOS 16,116.225.135.13,0
DEV10492,USR10492,MacBook,macOS Sonoma,182.98.166.24,0
DEV10493,USR10493,iPad,Android 12,18.166.115.160,1
DEV10494,USR10494,iPhone,ChromeOS,150.176.2.1,0
DEV10495,USR10495,iPhone,iOS 16,51.139.213.141,0
DEV10496,USR10496,Windows Laptop,Windows 8,28.58.58.194,0
DEV10497,USR10497,Android Mobile,Windows 10,134.68.186.95,1
DEV10498,USR10498,Android Mobile,Windows 10,207.34.194.210,0
DEV10499,USR10499,Android Mobile,iOS 16,219.55.89.244,0
DEV10500,USR10500,MacBook,macOS Monterey,13.29.28.92,0
DEV10501,USR10501,Android Mobile,Android 14,115.211.70.44,1
DEV10502,USR10502,iPad,Linux Ubuntu,183.233.82.93,1
DEV10503,USR10503,Windows Desktop,iOS 17,217.78.247.204,0
DEV10504,USR10504,Android Tablet,iOS 17,140.73.69.59,0
DEV10505,USR10505,MacBook,macOS Ventura,6.241.73.80,0
DEV10506,USR10506,iPhone,macOS Sonoma,124.223.249.195,1
DEV10507,USR10507,iPad,iOS 17,222.89.58.97,1
DEV10508,USR10508,MacBook,iOS 16,73.187.59.167,1
DEV10509,USR10509,Windows Desktop,macOS Sonoma,94.219.147.106,1
DEV10510,USR10510,iPhone,macOS Ventura,207.71.252.69,0
DEV10511,USR10511,ChromeOS Laptop,macOS Monterey,31.250.55.89,1
DEV10512,USR10512,Linux Desktop,Windows 10,24.216.205.120,1
DEV10513,USR10513,iPad,Linux Fedora,81.188.86.73,1
DEV10514,USR10514,Windows Desktop,Windows 11,221.42.160.11,1
DEV10515,USR10515,Android Mobile,macOS Monterey,211.85.151.82,0
DEV10516,USR10516,Android Tablet,Android 14,44.48.106.45,0
DEV10517,USR10517,ChromeOS Laptop,Android 13,247.120.181.144,0
DEV10518,USR10518,Android Tablet,macOS Monterey,246.118.130.98,0
DEV10519,USR10519,Windows Desktop,macOS Ventura,218.214.92.175,0
DEV10520,USR10520,ChromeOS Laptop,Linux Fedora,191.218.159.143,1
DEV10521,USR10521,Linux Desktop,iOS 15,53.174.159.18,1
DEV10522,USR10522,MacBook,Windows 10,188.168.95.184,0
DEV10523,USR10523,Windows Laptop,Android 13,87.33.244.15,0
DEV10524,USR10524,Android Tablet,Windows 11,104.213.193.239,0
DEV10525,USR10525,iPhone,iOS 17,117.38.61.195,0
DEV10526,USR10526,iPad,macOS Monterey,206.138.249.249,0
DEV10527,USR10527,Windows Desktop,Linux Fedora,230.111.63.247,1
DEV10528,USR10528,Windows Desktop,Android 14,23.252.73.131,0
DEV10529,USR10529,Linux Desktop,Windows 8,33.128.136.202,1
DEV10530,USR10530,iPad,iOS 16,254.19.20.175,0
DEV10531,USR10531,Linux Desktop,ChromeOS,55.203.140.247,0
DEV10532,USR10532,Windows Desktop,Android 14,220.158.210.208,0
DEV10533,USR10533,Windows Laptop,Linux Fedora,89.241.182.33,0
DEV10534,USR10534,Unknown Device,iOS 16,127.250.176.43,0
DEV10535,USR10535,ChromeOS Laptop,Windows 10,11.78.188.179,1
DEV10536,USR10536,ChromeOS Laptop,macOS Sonoma,189.105.43.119,1
DEV10537,USR10537,Android Mobile,iOS 15,130.176.152.102,0
DEV10538,USR10538,Windows Laptop,iOS 16,215.242.9.44,0
DEV10539,USR10539,Linux Desktop,iOS 16,64.121.111.100,1
DEV10540,USR10540,Unknown Device,Android 14,20.49.142.51,0
DEV10541,USR10541,iPad,iOS 15,108.241.88.239,1
DEV10542,USR10542,Linux Desktop,Windows 11,142.184.42.49,0
DEV10543,USR10543,Unknown Device,Android 12,252.240.119.217,0
DEV10544,USR10544,iPhone,iOS 16,92.160.211.236,1
DEV10545,USR10545,Windows Laptop,iOS 17,53.130.100.165,0
DEV10546,USR10546,Linux Desktop,Windows 8,163.130.122.190,0
DEV10547,USR10547,Android Mobile,Android 13,58.188.48.77,1
DEV10548,USR10548,Android Mobile,macOS Monterey,119.182.76.9,0
DEV10549,USR10549,Unknown Device,iOS 15,126.203.132.214,0
DEV10550,USR10550,Unknown Device,Android 12,133.184.136.145,1
DEV10551,USR10551,Linux Desktop,ChromeOS,161.122.178.189,1
DEV10552,USR10552,iPhone,iOS 16,78.187.15.137,1
DEV10553,USR10553,Unknown Device,iOS 16,232.192.210.144,0
DEV10554,USR10554,iPhone,macOS Sonoma,110.205.252.236,0
DEV10555,USR10555,ChromeOS Laptop,Android 12,198.193.55.150,0
DEV10556,USR10556,Unknown Device,iOS 16,95.101.104.240,1
DEV10557,USR10557,MacBook,Android 13,246.86.110.252,1
DEV10558,USR10558,Windows Laptop,iOS 16,206.156.43.23,0
DEV10559,USR10559,ChromeOS Laptop,iOS 15,183.111.251.30,0
DEV10560,USR10560,iPad,iOS 16,238.15.145.234,1
DEV10561,USR10561,iPhone,Windows 8,166.64.131.79,1
DEV10562,USR10562,Android Tablet,Windows 10,15.132.42.107,1
DEV10563,USR10563,iPhone,iOS 16,112.164.187.195,0
DEV10564,USR10564,Windows Laptop,Android 12,41.231.59.112,1
DEV10565,USR10565,MacBook,Android 13,126.137.23.131,1
DEV10566,USR10566,Windows Laptop,macOS Ventura,30.92.241.79,1
DEV10567,USR10567,Android Mobile,Android 14,239.234.6.39,0
DEV10568,USR10568,Android Mobile,macOS Sonoma,157.19.17.98,1
DEV10569,USR10569,Android Mobile,macOS Monterey,214.157.254.6,0
DEV10570,USR10570,Android Mobile,macOS Sonoma,26.229.137.35,0
DEV10571,USR10571,Android Mobile,macOS Monterey,221.61.15.7,0
DEV10572,USR10572,iPad,Android 13,227.112.133.140,1
DEV10573,USR10573,Linux Desktop,Windows 11,130.244.104.29,1
DEV10574,USR10574,iPad,Windows 10,84.48.97.154,1
DEV10575,USR10575,Android Mobile,iOS 16,220.79.158.33,1
DEV10576,USR10576,ChromeOS Laptop,macOS Ventura,72.105.184.201,1
DEV10577,USR10577,Unknown Device,Android 13,36.125.32.122,1
DEV10578,USR10578,Android Mobile,Android 12,30.76.145.12,0
DEV10579,USR10579,Windows Desktop,Windows 8,202.77.248.146,1
DEV10580,USR10580,Android Mobile,Linux Ubuntu,172.129.3.20,1
DEV10581,USR10581,Android Mobile,Android 14,210.102.152.65,1
DEV10582,USR10582,Android Tablet,Android 13,57.21.29.27,1
DEV10583,USR10583,Android Tablet,Android 14,121.47.153.141,1
DEV10584,USR10584,iPhone,Android 12,233.200.50.227,0
DEV10585,USR10585,Android Mobile,macOS Ventura,145.185.78.173,1
DEV10586,USR10586,Android Tablet,macOS Ventura,185.11.69.229,1
DEV10587,USR10587,ChromeOS Laptop,macOS Sonoma,137.213.227.124,1
DEV10588,USR10588,iPhone,Linux Fedora,129.168.229.153,0
DEV10589,USR10589,Linux Desktop,iOS 15,156.141.129.21,1
DEV10590,USR10590,MacBook,iOS 16,7.241.146.151,1
DEV10591,USR10591,iPhone,macOS Sonoma,255.24.31.108,1
DEV10592,USR10592,Android Mobile,Android 14,240.92.185.122,1
DEV10593,USR10593,Unknown Device,Windows 11,218.147.95.30,1
DEV10594,USR10594,Linux Desktop,Android 12,56.30.198.5,0
DEV10595,USR10595,Windows Laptop,Windows 10,179.22.48.81,1
DEV10596,USR10596,Unknown Device,Android 14,252.136.89.109,0
DEV10597,USR10597,Linux Desktop,Android 13,37.199.119.112,1
DEV10598,USR10598,iPad,Windows 10,14.129.87.169,0
DEV10599,USR10599,Android Mobile,Linux Fedora,37.247.247.19,0
DEV10600,USR10600,iPad,macOS Monterey,151.107.170.228,0
DEV10601,USR10601,Windows Laptop,macOS Monterey,213.194.9.110,1
DEV10602,USR10602,ChromeOS Laptop,Windows 8,175.73.143.120,1
DEV10603,USR10603,Android Mobile,Android 12,124.103.66.53,1
DEV10604,USR10604,Windows Laptop,iOS 15,167.9.146.2,0
DEV10605,USR10605,iPhone,macOS Ventura,206.50.184.250,1
DEV10606,USR10606,Windows Desktop,macOS Ventura,72.233.82.198,0
DEV10607,USR10607,MacBook,macOS Ventura,193.30.171.197,1
DEV10608,USR10608,iPad,Linux Ubuntu,38.72.180.203,0
DEV10609,USR10609,ChromeOS Laptop,Windows 10,252.37.114.100,0
DEV10610,USR10610,Linux Desktop,Windows 10,44.236.2.148,0
DEV10611,USR10611,Android Tablet,Windows 10,144.150.96.251,1
DEV10612,USR10612,Android Mobile,Windows 11,124.91.205.213,1
DEV10613,USR10613,iPad,macOS Monterey,9.169.198.45,1
DEV10614,USR10614,Windows Desktop,Windows 10,250.141.183.96,0
DEV10615,USR10615,Linux Desktop,Android 14,204.214.140.59,0
DEV10616,USR10616,ChromeOS Laptop,ChromeOS,109.183.98.78,1
DEV10617,USR10617,Windows Desktop,Windows 10,80.141.73.16,1
DEV10618,USR10618,MacBook,Android 12,7.246.190.73,1
DEV10619,USR10619,ChromeOS Laptop,macOS Monterey,129.67.250.196,1
DEV10620,USR10620,Windows Laptop,iOS 17,218.81.198.34,0
DEV10621,USR10621,MacBook,Linux Fedora,154.9.39.248,0
DEV10622,USR10622,Android Tablet,iOS 17,243.37.41.69,1
DEV10623,USR10623,Android Tablet,Windows 11,113.29.145.154,0
DEV10624,USR10624,Windows Desktop,iOS 17,191.53.5.193,1
DEV10625,USR10625,iPhone,macOS Monterey,70.20.42.194,0
DEV10626,USR10626,ChromeOS Laptop,macOS Sonoma,188.45.8.202,1
DEV10627,USR10627,Android Mobile,macOS Monterey,158.218.67.243,0
DEV10628,USR10628,iPhone,macOS Monterey,87.83.133.231,1
DEV10629,USR10629,Windows Laptop,Android 14,100.12.194.232,1
DEV10630,USR10630,Windows Desktop,Android 14,53.127.86.174,0
DEV10631,USR10631,Android Tablet,iOS 16,58.181.106.108,0
DEV10632,USR10632,Unknown Device,iOS 16,102.152.2.217,0
DEV10633,USR10633,Windows Laptop,iOS 16,27.202.46.210,0
DEV10634,USR10634,Android Mobile,Linux Ubuntu,246.69.17.70,0
DEV10635,USR10635,Windows Laptop,macOS Ventura,148.182.34.156,0
DEV10636,USR10636,MacBook,macOS Sonoma,48.30.139.170,0
DEV10637,USR10637,Android Mobile,Windows 10,208.170.116.214,0
DEV10638,USR10638,Linux Desktop,macOS Monterey,76.131.83.56,0
DEV10639,USR10639,Android Mobile,Linux Fedora,192.209.238.213,0
DEV10640,USR10640,iPhone,Linux Ubuntu,154.29.241.156,0
DEV10641,USR10641,Windows Laptop,Windows 10,90.185.186.112,1
DEV10642,USR10642,MacBook,Android 13,212.171.219.59,0
DEV10643,USR10643,Windows Laptop,Windows 10,57.169.210.41,1
DEV10644,USR10644,ChromeOS Laptop,Windows 10,86.247.239.155,0
DEV10645,USR10645,Windows Desktop,iOS 15,124.124.121.133,1
DEV10646,USR10646,Unknown Device,Android 12,240.253.237.215,1
DEV10647,USR10647,MacBook,Windows 8,188.15.223.243,0
DEV10648,USR10648,Unknown Device,macOS Monterey,193.198.3.214,1
DEV10649,USR10649,Windows Laptop,Android 13,24.244.125.153,1
DEV10650,USR10650,Unknown Device,macOS Monterey,3.196.53.137,1
DEV10651,USR10651,ChromeOS Laptop,iOS 17,248.229.77.206,0
DEV10652,USR10652,Windows Laptop,Windows 11,6.169.41.145,1
DEV10653,USR10653,Linux Desktop,Linux Fedora,138.221.219.151,1
DEV10654,USR10654,MacBook,Android 13,17.50.23.147,1
DEV10655,USR10655,Unknown Device,ChromeOS,178.205.22.244,0
DEV10656,USR10656,Linux Desktop,macOS Monterey,200.155.157.63,1
DEV10657,USR10657,Unknown Device,Android 14,155.130.131.186,1
DEV10658,USR10658,MacBook,ChromeOS,165.232.255.93,1
DEV10659,USR10659,Windows Laptop,Windows 11,111.161.56.65,1
DEV10660,USR10660,Android Tablet,Linux Ubuntu,123.239.124.9,1
DEV10661,USR10661,Unknown Device,ChromeOS,128.146.152.85,0
DEV10662,USR10662,iPad,iOS 15,2.101.4.110,1
DEV10663,USR10663,MacBook,iOS 16,142.1.75.219,0
DEV10664,USR10664,Unknown Device,macOS Monterey,179.54.145.147,0
DEV10665,USR10665,Android Tablet,Android 12,157.87.165.22,0
DEV10666,USR10666,Unknown Device,iOS 15,72.244.155.60,1
DEV10667,USR10667,Windows Laptop,iOS 16,148.140.61.38,1
DEV10668,USR10668,Windows Desktop,Windows 11,242.98.232.146,0
DEV10669,USR10669,Windows Desktop,Windows 11,254.170.9.203,0
DEV10670,USR10670,MacBook,Linux Ubuntu,106.2.216.79,0
DEV10671,USR10671,iPhone,macOS Ventura,238.154.200.204,0
DEV10672,USR10672,iPad,iOS 15,72.34.147.42,1
DEV10673,USR10673,iPhone,macOS Ventura,149.192.75.110,0
DEV10674,USR10674,Unknown Device,Android 13,214.246.11.171,0
DEV10675,USR10675,Android Mobile,iOS 17,175.29.54.199,0
DEV10676,USR10676,ChromeOS Laptop,Linux Ubuntu,157.225.59.114,0
DEV10677,USR10677,iPhone,ChromeOS,168.80.68.45,0
DEV10678,USR10678,Android Mobile,Android 14,192.124.200.75,1
DEV10679,USR10679,ChromeOS Laptop,iOS 17,48.190.97.159,1
DEV10680,USR10680,Windows Desktop,Windows 8,248.255.131.72,1
DEV10681,USR10681,Android Mobile,Windows 8,68.111.1.3,0
DEV10682,USR10682,Android Tablet,Android 12,178.191.215.44,0
DEV10683,USR10683,ChromeOS Laptop,Linux Fedora,89.83.230.75,0
DEV10684,USR10684,Linux Desktop,Windows 10,242.238.114.187,1
DEV10685,USR10685,Android Tablet,macOS Sonoma,95.138.9.104,1
DEV10686,USR10686,Android Mobile,Linux Fedora,128.215.41.107,1
DEV10687,USR10687,iPhone,macOS Monterey,104.227.186.207,0
DEV10688,USR10688,ChromeOS Laptop,Linux Fedora,102.240.123.167,0
DEV10689,USR10689,MacBook,macOS Monterey,72.181.109.207,0
DEV10690,USR10690,MacBook,Windows 11,129.134.38.210,0
DEV10691,USR10691,iPhone,Android 12,236.132.12.180,1
DEV10692,USR10692,Android Tablet,ChromeOS,200.249.88.6,0
DEV10693,USR10693,Android Mobile,iOS 17,253.229.124.50,1
DEV10694,USR10694,iPad,iOS 15,239.229.159.55,0
DEV10695,USR10695,Linux Desktop,iOS 17,40.211.143.81,1
DEV10696,USR10696,Windows Laptop,Android 14,96.187.146.93,0
DEV10697,USR10697,MacBook,Windows 11,214.124.217.184,1
DEV10698,USR10698,Android Tablet,Linux Fedora,182.87.60.233,1
DEV10699,USR10699,Windows Laptop,Android 14,62.156.230.122,0
DEV10700,USR10700,Linux Desktop,iOS 16,188.81.77.101,0
DEV10701,USR10701,MacBook,Windows 8,178.162.147.187,0
DEV10702,USR10702,iPad,Windows 8,49.183.18.147,1
DEV10703,USR10703,Windows Laptop,Android 14,84.47.78.252,0
DEV10704,USR10704,Windows Desktop,Windows 8,108.185.141.92,0
DEV10705,USR10705,iPhone,Android 12,217.231.226.57,1
DEV10706,USR10706,Android Mobile,Android 12,169.44.46.196,1
DEV10707,USR10707,Android Tablet,ChromeOS,2.22.75.201,1
DEV10708,USR10708,Linux Desktop,macOS Monterey,172.183.100.57,0
DEV10709,USR10709,ChromeOS Laptop,Android 13,112.10.64.239,0
DEV10710,USR10710,Android Mobile,Windows 8,212.200.47.89,1
DEV10711,USR10711,iPhone,Linux Fedora,59.204.201.250,1
DEV10712,USR10712,iPad,Android 13,106.31.221.116,1
DEV10713,USR10713,Linux Desktop,Windows 11,106.141.171.245,1
DEV10714,USR10714,iPad,Windows 8,128.25.121.27,1
DEV10715,USR10715,Windows Laptop,Android 14,141.217.166.162,0
DEV10716,USR10716,Linux Desktop,Android 13,147.131.232.213,0
DEV10717,USR10717,Unknown Device,Windows 11,174.71.22.117,0
DEV10718,USR10718,Linux Desktop,Windows 10,133.153.57.93,1
DEV10719,USR10719,iPad,macOS Sonoma,155.79.203.47,1
DEV10720,USR10720,MacBook,iOS 17,6.53.19.108,1
DEV10721,USR10721,Unknown Device,Windows 8,34.217.209.172,1
DEV10722,USR10722,Windows Desktop,ChromeOS,177.224.84.164,1
DEV10723,USR10723,Unknown Device,Android 12,46.101.139.133,1
DEV10724,USR10724,iPhone,Windows 8,142.56.40.235,0
DEV10725,USR10725,Windows Desktop,Windows 11,89.251.208.44,1
DEV10726,USR10726,Windows Desktop,Windows 8,188.33.14.142,1
DEV10727,USR10727,ChromeOS Laptop,macOS Monterey,119.219.196.102,1
DEV10728,USR10728,ChromeOS Laptop,Android 12,147.64.110.20,0
DEV10729,USR10729,iPhone,iOS 17,249.151.150.148,1
DEV10730,USR10730,Linux Desktop,macOS Ventura,112.212.34.134,0
DEV10731,USR10731,iPad,Windows 11,190.55.137.221,1
DEV10732,USR10732,Windows Desktop,Linux Fedora,162.24.196.65,0
DEV10733,USR10733,Android Mobile,Windows 11,233.7.67.130,1
DEV10734,USR10734,Android Mobile,Linux Fedora,217.34.159.72,1
DEV10735,USR10735,Android Tablet,ChromeOS,34.137.15.248,1
DEV10736,USR10736,iPhone,Linux Ubuntu,220.45.16.168,0
DEV10737,USR10737,iPad,Android 14,143.80.209.241,1
DEV10738,USR10738,iPad,Windows 11,20.235.170.58,1
DEV10739,USR10739,Android Mobile,Android 13,156.251.145.108,0
DEV10740,USR10740,Android Tablet,Android 12,50.153.199.207,1
DEV10741,USR10741,Unknown Device,Android 12,6.3.254.170,1
DEV10742,USR10742,Android Tablet,macOS Sonoma,69.194.118.138,0
DEV10743,USR10743,Linux Desktop,iOS 16,74.217.50.111,0
DEV10744,USR10744,Android Mobile,Windows 11,253.212.150.40,0
DEV10745,USR10745,Windows Desktop,Linux Fedora,135.178.76.254,0
DEV10746,USR10746,Unknown Device,macOS Ventura,226.169.229.25,1
DEV10747,USR10747,ChromeOS Laptop,Windows 11,182.173.11.75,0
DEV10748,USR10748,Windows Desktop,Android 12,66.74.12.121,0
DEV10749,USR10749,Unknown Device,Android 12,73.181.60.22,1
DEV10750,USR10750,Linux Desktop,macOS Ventura,28.254.77.208,0
DEV10751,USR10751,ChromeOS Laptop,macOS Ventura,167.230.198.157,1
DEV10752,USR10752,iPhone,Windows 10,86.135.166.64,1
DEV10753,USR10753,Android Mobile,Android 13,64.105.159.35,0
DEV10754,USR10754,Windows Desktop,Windows 10,224.64.236.246,1
DEV10755,USR10755,Android Mobile,Android 12,133.5.168.191,1
DEV10756,USR10756,Android Tablet,Linux Fedora,250.211.72.189,1
DEV10757,USR10757,Linux Desktop,Android 14,87.184.88.28,1
DEV10758,USR10758,ChromeOS Laptop,iOS 17,246.42.194.222,0
DEV10759,USR10759,Android Mobile,macOS Sonoma,53.54.248.150,0
DEV10760,USR10760,Linux Desktop,Windows 10,43.137.80.113,0
DEV10761,USR10761,MacBook,Windows 10,201.155.81.204,0
DEV10762,USR10762,Android Mobile,Windows 8,26.193.128.64,0
DEV10763,USR10763,Windows Laptop,macOS Monterey,62.19.83.231,0
DEV10764,USR10764,iPad,Windows 11,238.182.232.50,1
DEV10765,USR10765,Unknown Device,iOS 16,202.167.34.18,0
DEV10766,USR10766,Android Mobile,Linux Ubuntu,97.164.131.98,1
DEV10767,USR10767,MacBook,macOS Ventura,175.53.31.11,1
DEV10768,USR10768,Unknown Device,iOS 16,17.149.148.5,1
DEV10769,USR10769,Windows Laptop,iOS 16,75.63.174.238,1
DEV10770,USR10770,iPad,Android 12,86.110.46.244,1
DEV10771,USR10771,iPhone,iOS 16,241.217.147.2,1
DEV10772,USR10772,Windows Desktop,iOS 17,138.145.18.68,0
DEV10773,USR10773,ChromeOS Laptop,macOS Sonoma,196.206.26.7,0
DEV10774,USR10774,Linux Desktop,macOS Ventura,184.68.61.95,0
DEV10775,USR10775,Unknown Device,Android 12,196.23.24.211,0
DEV10776,USR10776,ChromeOS Laptop,Android 12,37.63.222.167,0
DEV10777,USR10777,iPhone,Android 14,31.135.157.172,0
DEV10778,USR10778,iPhone,Windows 10,158.87.244.48,0
DEV10779,USR10779,ChromeOS Laptop,iOS 15,96.70.25.213,0
DEV10780,USR10780,iPhone,macOS Sonoma,198.217.103.92,0
DEV10781,USR10781,iPad,Windows 10,110.96.96.16,0
DEV10782,USR10782,iPad,iOS 17,254.117.195.39,0
DEV10783,USR10783,Windows Laptop,ChromeOS,233.58.153.240,0
DEV10784,USR10784,Android Tablet,Linux Fedora,34.184.196.188,0
DEV10785,USR10785,Android Mobile,Windows 8,197.5.125.198,1
DEV10786,USR10786,iPhone,iOS 17,5.241.93.39,0
DEV10787,USR10787,Windows Laptop,Windows 8,191.112.228.214,1
DEV10788,USR10788,ChromeOS Laptop,iOS 17,79.83.104.168,1
DEV10789,USR10789,MacBook,macOS Ventura,34.247.0.82,1
DEV10790,USR10790,MacBook,Android 14,153.98.197.135,0
DEV10791,USR10791,MacBook,Windows 11,32.231.198.35,0
DEV10792,USR10792,Windows Laptop,Linux Fedora,120.115.236.181,0
DEV10793,USR10793,Linux Desktop,iOS 15,169.217.183.181,1
DEV10794,USR10794,Unknown Device,iOS 15,124.249.248.163,1
DEV10795,USR10795,Windows Laptop,iOS 15,92.49.2.243,0
DEV10796,USR10796,Unknown Device,ChromeOS,236.174.140.149,0
DEV10797,USR10797,Android Mobile,Windows 10,22.120.154.113,1
DEV10798,USR10798,Android Tablet,Linux Ubuntu,13.82.28.90,1
DEV10799,USR10799,Linux Desktop,iOS 15,47.158.19.237,0
DEV10800,USR10800,Windows Desktop,Windows 10,241.223.232.24,1
DEV10801,USR10801,Linux Desktop,macOS Sonoma,50.92.203.80,1
DEV10802,USR10802,Unknown Device,macOS Monterey,213.239.87.223,0
DEV10803,USR10803,Windows Laptop,macOS Monterey,54.65.227.43,0
DEV10804,USR10804,iPad,macOS Ventura,38.223.144.177,1
DEV10805,USR10805,Android Mobile,iOS 16,248.46.111.222,1
DEV10806,USR10806,Windows Laptop,macOS Ventura,235.40.191.116,1
DEV10807,USR10807,iPhone,Windows 11,82.20.248.59,1
DEV10808,USR10808,Windows Desktop,Windows 10,208.247.23.227,1
DEV10809,USR10809,Android Mobile,macOS Ventura,188.201.117.20,0
DEV10810,USR10810,iPad,macOS Ventura,191.61.140.92,0
DEV10811,USR10811,iPhone,macOS Ventura,111.193.203.65,0
DEV10812,USR10812,iPhone,Android 12,29.87.43.117,0
DEV10813,USR10813,iPhone,iOS 17,220.7.40.98,0
DEV10814,USR10814,Android Tablet,macOS Ventura,34.146.33.224,0
DEV10815,USR10815,ChromeOS Laptop,iOS 16,26.110.26.95,1
DEV10816,USR10816,Linux Desktop,macOS Monterey,7.231.233.109,1
DEV10817,USR10817,iPhone,macOS Ventura,1.50.119.169,1
DEV10818,USR10818,ChromeOS Laptop,iOS 17,75.70.119.198,0
DEV10819,USR10819,Linux Desktop,Android 13,47.132.87.205,1
DEV10820,USR10820,iPad,Android 12,172.189.168.207,1
DEV10821,USR10821,Android Mobile,Android 13,6.59.18.73,0
DEV10822,USR10822,iPhone,iOS 15,16.77.61.145,0
DEV10823,USR10823,Windows Laptop,ChromeOS,239.229.210.250,0
DEV10824,USR10824,Android Mobile,macOS Ventura,105.152.191.135,0
DEV10825,USR10825,ChromeOS Laptop,Linux Fedora,12.35.91.179,1
DEV10826,USR10826,MacBook,ChromeOS,234.129.203.45,1
DEV10827,USR10827,iPad,iOS 17,194.124.239.145,1
DEV10828,USR10828,Windows Laptop,ChromeOS,108.20.66.196,1
DEV10829,USR10829,ChromeOS Laptop,Windows 10,251.111.240.203,0
DEV10830,USR10830,Windows Laptop,iOS 15,187.16.138.140,0
DEV10831,USR10831,Android Tablet,macOS Sonoma,136.195.23.75,0
DEV10832,USR10832,Android Tablet,ChromeOS,63.66.116.89,0
DEV10833,USR10833,Linux Desktop,macOS Sonoma,180.7.211.65,1
DEV10834,USR10834,iPad,Windows 10,87.39.113.119,0
DEV10835,USR10835,Android Mobile,Android 13,219.4.78.93,1
DEV10836,USR10836,Android Mobile,Windows 10,131.56.204.145,0
DEV10837,USR10837,iPad,ChromeOS,3.9.90.107,1
DEV10838,USR10838,Android Tablet,macOS Ventura,41.130.148.199,1
DEV10839,USR10839,Android Tablet,Android 12,149.74.164.27,0
DEV10840,USR10840,Unknown Device,ChromeOS,89.67.27.116,1
DEV10841,USR10841,MacBook,Android 14,59.152.246.184,1
DEV10842,USR10842,Windows Desktop,iOS 15,150.185.36.47,1
DEV10843,USR10843,Android Mobile,ChromeOS,114.169.67.50,0
DEV10844,USR10844,iPhone,ChromeOS,94.113.17.158,1
DEV10845,USR10845,iPad,iOS 15,110.175.23.135,1
DEV10846,USR10846,iPad,ChromeOS,146.21.104.206,0
DEV10847,USR10847,Windows Desktop,iOS 17,34.247.248.30,1
DEV10848,USR10848,Windows Desktop,iOS 15,193.135.95.165,1
DEV10849,USR10849,Unknown Device,macOS Ventura,67.13.198.158,0
DEV10850,USR10850,Unknown Device,macOS Monterey,77.161.33.143,0
DEV10851,USR10851,Windows Desktop,Windows 11,102.87.142.139,1
DEV10852,USR10852,iPhone,iOS 17,167.164.130.207,0
DEV10853,USR10853,Windows Laptop,iOS 16,101.105.105.6,1
DEV10854,USR10854,Windows Desktop,Android 12,29.21.99.235,0
DEV10855,USR10855,Unknown Device,Windows 10,251.223.9.237,1
DEV10856,USR10856,iPhone,macOS Ventura,125.197.60.239,0
DEV10857,USR10857,Unknown Device,Android 13,123.232.28.240,1
DEV10858,USR10858,ChromeOS Laptop,iOS 16,63.12.45.120,1
DEV10859,USR10859,Android Tablet,Windows 8,79.197.163.173,0
DEV10860,USR10860,Android Tablet,Windows 8,236.71.239.137,0
DEV10861,USR10861,Android Mobile,Windows 10,249.78.196.82,1
