blacklist_id,merchant_id,device_id,user_id,ip_address,reason,added_on
B00455,M00114,D00142,USR11924,192.168.59.99,Too Many Transactions Quickly,29-04-2022 14:37:53
B00166,M00391,D00071,USR11925,192.168.158.249,Transaction Velocity Too High,15-11-2025 06:12:43
B00044,M00082,D00443,USR11926,192.168.79.128,Multiple Failed Passwords,22-09-2023 06:36:23
B00497,M00245,D00325,USR11927,192.168.165.234,Proxy/VPN Detected,08-01-2020 07:14:43
B00376,M00354,D00451,USR11928,192.168.83.189,Suspicious Login Attempt,16-07-2023 00:04:34
B00146,M00103,D00091,USR11929,192.168.107.180,Abnormal Spending Pattern,23-05-2025 10:20:16
B00239,M00182,D00032,USR11930,192.168.31.219,Unusual Location Change,29-12-2020 02:39:35
B00364,M00273,D00134,USR11931,192.168.217.251,Unverified Email/Phone,13-06-2020 01:11:44
B00038,M00183,D00055,USR11932,192.168.67.11,Suspicious Refund Pattern,10-06-2020 23:35:07
B00392,M00211,D00246,USR11933,192.168.14.129,Multiple Failed Passwords,14-03-2025 07:05:48
B00442,M00122,D00025,USR11934,192.168.8.172,Brute Force Login Attempt,27-10-2022 00:05:44
B00044,M00480,D00162,USR11935,192.168.218.150,Duplicate Transaction,24-10-2021 02:49:13
B00055,M00379,D00243,USR11936,192.168.42.90,Duplicate Transaction,16-07-2025 20:07:56
B00430,M00399,D00358,USR11937,192.168.47.31,IP Address Mismatch,22-05-2023 18:22:41
B00028,M00429,D00159,USR11938,192.168.54.48,Suspicious Login Attempt,25-08-2024 15:20:19
B00155,M00285,D00010,USR11939,192.168.78.171,Blacklisted Device,22-07-2022 19:51:27
B00105,M00214,D00392,USR11940,192.168.136.46,Duplicate Transaction,12-08-2024 06:10:18
B00129,M00006,D00011,USR11941,192.168.75.16,Proxy/VPN Detected,22-08-2024 17:47:06
B00200,M00450,D00231,USR11942,192.168.250.40,Unverified Email/Phone,26-03-2020 13:18:53
B00285,M00451,D00131,USR11943,192.168.162.228,Abnormal Spending Pattern,30-01-2021 04:10:34
B00335,M00186,D00094,USR11944,192.168.110.247,Account Accessed From 2 Locations,15-02-2020 12:42:30
B00002,M00319,D00398,USR11945,192.168.243.135,Too Many Transactions Quickly,13-03-2022 08:24:49
B00085,M00217,D00480,USR11946,192.168.149.187,Suspicious Login Attempt,26-12-2020 21:56:18
B00047,M00084,D00197,USR11947,192.168.171.166,Transaction Velocity Too High,09-06-2020 09:35:01
B00290,M00289,D00058,USR11948,192.168.133.222,Abnormal Spending Pattern,06-04-2024 10:34:12
B00205,M00378,D00428,USR11949,192.168.194.7,Unusual Location Change,02-05-2024 14:18:44
B00293,M00450,D00492,USR11950,192.168.122.208,Blacklisted Device,23-10-2020 22:13:19
B00463,M00134,D00371,USR11951,192.168.12.69,Blacklisted Device,28-11-2020 10:04:19
B00415,M00327,D00225,USR11952,192.168.57.53,Brute Force Login Attempt,12-07-2024 00:46:31
B00330,M00370,D00102,USR11953,192.168.60.160,Unusual Location Change,06-02-2021 09:03:23
B00222,M00348,D00121,USR11954,192.168.176.178,Suspicious Password Reset,10-12-2020 05:35:02
B00106,M00222,D00009,USR11955,192.168.143.192,Suspicious Login Attempt,12-02-2022 14:21:34
B00046,M00358,D00323,USR11956,192.168.136.97,Multiple Failed Passwords,19-01-2020 14:03:15
B00196,M00325,D00321,USR11957,192.168.76.180,High Risk Country Login,16-05-2021 23:05:48
B00120,M00141,D00183,USR11958,192.168.100.242,Suspicious Login Attempt,19-09-2022 16:06:04
B00097,M00478,D00481,USR11959,192.168.187.121,Transaction Velocity Too High,19-05-2025 06:51:23
B00247,M00403,D00497,USR11960,192.168.5.137,Multiple Failed Passwords,28-10-2023 03:31:42
B00416,M00420,D00079,USR11961,192.168.164.22,High Risk Country Login,30-05-2023 15:07:57
B00164,M00208,D00327,USR11962,192.168.133.76,IP Address Mismatch,22-02-2022 07:55:03
B00310,M00399,D00382,USR11963,192.168.226.219,High Risk Country Login,18-07-2021 18:39:37
B00413,M00003,D00475,USR11964,192.168.109.252,High Risk Country Login,10-07-2024 07:48:59
B00072,M00134,D00341,USR11965,192.168.116.53,Unverified Email/Phone,29-12-2023 04:15:44
B00461,M00147,D00351,USR11966,192.168.22.184,Chargeback History,03-01-2022 13:28:53
B00243,M00424,D00455,USR11967,192.168.26.166,Chargeback History,05-06-2022 23:26:56
B00142,M00435,D00171,USR11968,192.168.174.159,Suspicious Password Reset,26-06-2021 01:53:18
B00321,M00459,D00354,USR11969,192.168.204.165,Mismatched Billing/Shipping Address,20-03-2020 19:18:57
B00237,M00158,D00349,USR11970,192.168.240.156,Suspicious Password Reset,07-10-2024 21:30:55
B00320,M00167,D00120,USR11971,192.168.64.213,Suspicious Login Attempt,22-02-2024 09:07:39
B00032,M00472,D00240,USR11972,192.168.159.7,Proxy/VPN Detected,28-03-2025 05:09:46
B00405,M00454,D00021,USR11973,192.168.175.156,Unverified Email/Phone,18-03-2024 03:11:45
B00294,M00273,D00148,USR11974,192.168.77.212,Unverified Email/Phone,24-03-2023 10:57:06
B00481,M00238,D00192,USR11975,192.168.67.62,Unusual Location Change,02-02-2021 12:02:54
B00238,M00434,D00016,USR11976,192.168.54.31,Blacklisted Device,17-01-2021 16:16:16
B00005,M00107,D00168,USR11977,192.168.81.2,Mismatched Billing/Shipping Address,13-09-2025 09:24:12
B00281,M00237,D00416,USR11978,192.168.26.243,Too Many Transactions Quickly,03-06-2022 13:28:36
B00068,M00258,D00178,USR11979,192.168.92.154,Brute Force Login Attempt,03-12-2023 18:37:42
B00035,M00399,D00462,USR11980,192.168.73.165,Unusual Location Change,31-08-2022 14:29:36
B00471,M00011,D00059,USR11981,192.168.164.160,High Transaction Amount,31-03-2025 18:28:08
B00400,M00255,D00498,USR11982,192.168.38.79,Suspicious Refund Pattern,18-06-2020 14:24:44
B00051,M00145,D00140,USR11983,192.168.124.61,Chargeback History,20-07-2024 21:30:30
B00313,M00360,D00322,USR11984,192.168.159.69,High Transaction Amount,28-11-2024 21:07:29
B00483,M00045,D00129,USR11985,192.168.134.139,Blacklisted Device,04-10-2025 19:05:38
B00333,M00315,D00328,USR11986,192.168.255.174,Abnormal Spending Pattern,22-11-2025 22:36:09
B00157,M00171,D00383,USR11987,192.168.47.88,Brute Force Login Attempt,17-11-2021 07:36:51
B00223,M00479,D00476,USR11988,192.168.230.97,Brute Force Login Attempt,09-01-2022 05:38:41
B00161,M00119,D00350,USR11989,192.168.23.98,Abnormal Spending Pattern,10-10-2021 02:57:13
B00466,M00043,D00006,USR11990,192.168.224.211,High Risk Country Login,10-07-2025 09:00:51
B00467,M00117,D00275,USR11991,192.168.216.231,Transaction Velocity Too High,27-05-2023 06:15:47
B00314,M00448,D00013,USR11992,192.168.239.9,Multiple Failed Passwords,22-07-2025 04:38:23
B00147,M00066,D00437,USR11993,192.168.65.126,High Risk Country Login,27-09-2021 13:42:39
B00475,M00273,D00183,USR11994,192.168.123.58,Suspicious Refund Pattern,25-10-2024 15:16:17
B00237,M00135,D00474,USR11995,192.168.51.126,Unverified Email/Phone,05-01-2022 22:37:11
B00026,M00294,D00059,USR11996,192.168.68.112,High Risk Country Login,05-03-2021 20:59:27
B00261,M00005,D00300,USR11997,192.168.233.192,IP Address Mismatch,29-09-2024 08:52:47
B00272,M00160,D00319,USR11998,192.168.165.111,Too Many Transactions Quickly,25-05-2021 09:08:38
B00169,M00482,D00176,USR11999,192.168.159.248,Account Accessed From 2 Locations,22-10-2022 06:25:53
B00234,M00429,D00150,USR12000,192.168.188.51,Duplicate Transaction,19-06-2022 05:29:43
B00447,M00385,D00002,USR12001,192.168.65.192,Chargeback History,31-12-2024 03:53:46
B00137,M00309,D00221,USR12002,192.168.154.26,Suspicious Refund Pattern,21-07-2024 21:48:04
B00118,M00104,D00480,USR12003,192.168.68.249,Brute Force Login Attempt,30-08-2024 14:23:48
B00360,M00320,D00109,USR12004,192.168.244.70,Abnormal Spending Pattern,14-10-2021 21:10:48
B00007,M00254,D00446,USR12005,192.168.198.117,Mismatched Billing/Shipping Address,18-08-2022 18:36:44
B00125,M00006,D00032,USR12006,192.168.210.155,Multiple Failed Passwords,04-04-2025 22:47:41
B00122,M00457,D00126,USR12007,192.168.240.245,Brute Force Login Attempt,28-01-2021 07:48:47
B00269,M00465,D00377,USR12008,192.168.58.187,Chargeback History,28-01-2025 16:56:32
B00169,M00128,D00271,USR12009,192.168.132.14,Multiple Failed Passwords,18-09-2020 04:14:40
B00362,M00296,D00051,USR12010,192.168.7.207,Blacklisted Device,21-11-2024 17:39:59
B00138,M00355,D00405,USR12011,192.168.237.10,High Transaction Amount,12-04-2021 12:22:22
B00367,M00370,D00007,USR12012,192.168.23.135,High Transaction Amount,14-01-2023 21:49:31
B00033,M00050,D00349,USR12013,192.168.109.222,High Risk Country Login,15-12-2020 05:42:52
B00490,M00357,D00227,USR12014,192.168.206.8,Device Not Recognized,22-03-2024 08:52:25
B00318,M00111,D00227,USR12015,192.168.243.191,Device Not Recognized,14-08-2025 19:19:50
B00125,M00102,D00445,USR12016,192.168.190.125,High Risk Country Login,28-06-2024 02:48:09
B00039,M00173,D00205,USR12017,192.168.53.14,Unusual Location Change,25-01-2022 15:43:25
B00399,M00204,D00491,USR12018,192.168.201.253,High Transaction Amount,19-11-2024 08:47:12
B00038,M00190,D00079,USR12019,192.168.128.47,Device Not Recognized,13-05-2024 15:58:36
B00157,M00254,D00367,USR12020,192.168.91.192,Multiple Failed Passwords,04-09-2021 08:11:46
B00419,M00204,D00386,USR12021,192.168.73.125,High Transaction Amount,03-03-2022 15:54:59
B00147,M00029,D00263,USR12022,192.168.99.154,Suspicious Refund Pattern,06-05-2021 13:13:56
B00204,M00203,D00212,USR12023,192.168.196.92,Device Not Recognized,22-05-2024 23:35:40
B00126,M00034,D00181,USR12024,192.168.145.184,Suspicious Refund Pattern,14-10-2023 22:20:34
B00263,M00232,D00321,USR12025,192.168.197.4,High Risk Country Login,27-10-2020 21:43:51
B00301,M00121,D00326,USR12026,192.168.134.212,Suspicious Login Attempt,13-02-2020 20:51:42
B00134,M00004,D00408,USR12027,192.168.161.241,Abnormal Spending Pattern,12-09-2021 14:23:57
B00127,M00349,D00275,USR12028,192.168.150.36,Chargeback History,21-06-2022 00:44:16
B00034,M00341,D00348,USR12029,192.168.214.117,Suspicious Login Attempt,19-04-2022 06:42:13
B00354,M00271,D00192,USR12030,192.168.214.206,Abnormal Spending Pattern,24-11-2021 13:55:32
B00297,M00494,D00262,USR12031,192.168.230.126,High Transaction Amount,30-09-2020 08:16:51
B00231,M00063,D00115,USR12032,192.168.101.104,Device Not Recognized,06-04-2022 05:39:27
B00262,M00246,D00432,USR12033,192.168.88.157,Account Accessed From 2 Locations,20-05-2020 20:38:13
B00246,M00361,D00269,USR12034,192.168.204.5,Proxy/VPN Detected,26-09-2023 01:20:47
B00195,M00074,D00465,USR12035,192.168.201.16,IP Address Mismatch,21-11-2025 01:26:31
B00428,M00001,D00038,USR12036,192.168.74.83,Chargeback History,14-09-2023 14:27:43
B00343,M00490,D00251,USR12037,192.168.255.101,Unusual Location Change,13-06-2024 19:19:21
B00120,M00189,D00195,USR12038,192.168.55.35,High Transaction Amount,31-03-2022 11:28:36
B00237,M00346,D00351,USR12039,192.168.44.236,High Risk Country Login,03-05-2021 05:28:45
B00081,M00076,D00283,USR12040,192.168.217.4,Too Many Transactions Quickly,07-03-2021 10:09:18
B00298,M00033,D00464,USR12041,192.168.57.116,Unverified Email/Phone,07-01-2021 12:21:17
B00286,M00286,D00246,USR12042,192.168.16.125,Device Not Recognized,09-09-2020 00:21:31
B00363,M00213,D00375,USR12043,192.168.135.124,Suspicious Refund Pattern,25-04-2020 10:11:00
B00181,M00024,D00023,USR12044,192.168.54.110,IP Address Mismatch,01-08-2022 02:40:30
B00165,M00064,D00052,USR12045,192.168.54.182,Abnormal Spending Pattern,17-09-2025 16:01:00
B00421,M00346,D00062,USR12046,192.168.169.247,Device Not Recognized,06-12-2022 15:25:19
B00429,M00026,D00204,USR12047,192.168.54.26,Unverified Email/Phone,30-03-2021 01:13:22
B00280,M00454,D00015,USR12048,192.168.86.75,Suspicious Login Attempt,05-06-2021 14:54:25
B00358,M00201,D00414,USR12049,192.168.48.189,Brute Force Login Attempt,22-08-2021 05:03:34
B00187,M00040,D00083,USR12050,192.168.14.201,Unverified Email/Phone,27-09-2023 22:22:42
B00058,M00022,D00401,USR12051,192.168.16.135,Suspicious Refund Pattern,21-12-2022 14:03:23
B00127,M00013,D00208,USR12052,192.168.147.248,Mismatched Billing/Shipping Address,01-01-2024 16:43:29
B00187,M00438,D00223,USR12053,192.168.1.177,Brute Force Login Attempt,31-12-2025 16:25:30
B00239,M00365,D00288,USR12054,192.168.87.126,Mismatched Billing/Shipping Address,13-04-2025 05:43:36
B00124,M00411,D00118,USR12055,192.168.114.139,Suspicious Password Reset,20-11-2025 01:21:53
B00129,M00145,D00104,USR12056,192.168.42.6,Device Not Recognized,15-07-2024 22:05:57
B00415,M00481,D00275,USR12057,192.168.62.208,High Risk Country Login,04-12-2023 19:32:11
B00260,M00376,D00459,USR12058,192.168.25.208,Unverified Email/Phone,21-05-2020 08:21:28
B00177,M00304,D00464,USR12059,192.168.7.75,Multiple Failed Passwords,22-02-2025 06:15:36
B00051,M00408,D00011,USR12060,192.168.204.36,Brute Force Login Attempt,21-03-2023 06:22:49
B00046,M00368,D00363,USR12061,192.168.163.25,Unusual Location Change,14-02-2021 15:54:44
B00098,M00099,D00455,USR12062,192.168.135.206,Suspicious Refund Pattern,11-05-2024 10:31:17
B00210,M00235,D00129,USR12063,192.168.32.19,Blacklisted Device,26-02-2021 01:56:34
B00458,M00189,D00219,USR12064,192.168.159.249,High Risk Country Login,04-07-2025 02:30:30
B00071,M00099,D00179,USR12065,192.168.49.85,Duplicate Transaction,15-11-2020 14:42:25
B00469,M00410,D00438,USR12066,192.168.195.217,Unusual Location Change,15-11-2023 18:01:59
B00324,M00302,D00109,USR12067,192.168.206.59,Abnormal Spending Pattern,09-01-2025 07:40:52
B00401,M00278,D00219,USR12068,192.168.39.73,Abnormal Spending Pattern,21-12-2024 22:36:00
B00389,M00350,D00299,USR12069,192.168.202.35,Unverified Email/Phone,01-01-2020 20:56:15
B00111,M00280,D00378,USR12070,192.168.237.212,Chargeback History,31-07-2025 06:15:48
B00209,M00178,D00148,USR12071,192.168.140.77,Duplicate Transaction,01-06-2024 22:10:18
B00437,M00329,D00206,USR12072,192.168.54.184,Duplicate Transaction,24-04-2024 14:58:37
B00196,M00020,D00361,USR12073,192.168.245.230,Brute Force Login Attempt,16-09-2025 14:03:05
B00384,M00135,D00048,USR12074,192.168.45.161,Suspicious Password Reset,19-05-2023 23:06:39
B00214,M00099,D00472,USR12075,192.168.24.32,Unusual Location Change,19-05-2024 19:56:23
B00064,M00284,D00096,USR12076,192.168.52.98,Suspicious Login Attempt,08-08-2025 03:17:34
B00140,M00070,D00374,USR12077,192.168.43.239,Duplicate Transaction,27-10-2021 07:44:20
B00114,M00417,D00296,USR12078,192.168.247.87,Mismatched Billing/Shipping Address,10-02-2023 23:00:07
B00128,M00297,D00083,USR12079,192.168.110.189,Unverified Email/Phone,11-04-2025 00:46:55
B00417,M00017,D00133,USR12080,192.168.111.114,Unverified Email/Phone,11-12-2023 12:14:53
B00089,M00326,D00190,USR12081,192.168.59.45,Unverified Email/Phone,30-08-2025 11:37:56
B00057,M00443,D00356,USR12082,192.168.234.92,Proxy/VPN Detected,15-06-2025 09:04:06
B00015,M00232,D00110,USR12083,192.168.18.199,Unusual Location Change,25-09-2025 18:21:58
B00366,M00003,D00384,USR12084,192.168.192.98,Chargeback History,17-08-2020 05:18:03
B00119,M00229,D00034,USR12085,192.168.87.226,Too Many Transactions Quickly,06-06-2023 04:50:21
B00135,M00278,D00327,USR12086,192.168.246.204,Chargeback History,13-11-2020 01:23:16
B00205,M00288,D00091,USR12087,192.168.86.85,Unverified Email/Phone,13-06-2023 03:39:03
B00458,M00166,D00257,USR12088,192.168.34.56,Unusual Location Change,13-10-2025 05:09:36
B00106,M00127,D00426,USR12089,192.168.134.74,Transaction Velocity Too High,09-03-2020 07:27:04
B00162,M00295,D00416,USR12090,192.168.83.114,Chargeback History,26-02-2025 13:17:40
B00214,M00187,D00107,USR12091,192.168.232.214,Unverified Email/Phone,19-07-2025 08:26:10
B00021,M00294,D00452,USR12092,192.168.123.22,Device Not Recognized,18-12-2023 17:57:56
B00055,M00247,D00047,USR12093,192.168.241.188,Suspicious Refund Pattern,01-03-2024 00:39:48
B00277,M00216,D00029,USR12094,192.168.73.143,Abnormal Spending Pattern,10-07-2020 14:19:11
B00449,M00269,D00103,USR12095,192.168.182.235,Duplicate Transaction,17-04-2024 16:17:08
B00377,M00493,D00418,USR12096,192.168.1.63,Chargeback History,11-08-2020 11:11:09
B00142,M00165,D00367,USR12097,192.168.80.248,Abnormal Spending Pattern,27-09-2022 12:41:40
B00235,M00161,D00142,USR12098,192.168.116.65,Account Accessed From 2 Locations,18-04-2025 03:18:06
B00047,M00277,D00435,USR12099,192.168.240.148,Duplicate Transaction,20-12-2022 20:55:19
B00124,M00352,D00493,USR12100,192.168.82.2,Chargeback History,30-01-2022 21:35:17
B00321,M00271,D00175,USR12101,192.168.224.3,Suspicious Password Reset,19-02-2025 23:58:07
B00130,M00318,D00138,USR12102,192.168.91.76,Device Not Recognized,29-05-2020 01:27:43
B00371,M00453,D00433,USR12103,192.168.45.36,Suspicious Login Attempt,14-06-2023 11:49:38
B00163,M00298,D00473,USR12104,192.168.113.122,Suspicious Login Attempt,14-04-2020 18:49:26
B00189,M00187,D00063,USR12105,192.168.220.127,Abnormal Spending Pattern,19-12-2023 10:32:04
B00032,M00422,D00043,USR12106,192.168.68.47,High Transaction Amount,26-10-2020 22:08:44
B00281,M00373,D00062,USR12107,192.168.26.124,High Risk Country Login,08-08-2025 04:17:38
B00066,M00237,D00210,USR12108,192.168.94.168,Proxy/VPN Detected,06-10-2025 14:41:06
B00432,M00413,D00170,USR12109,192.168.195.18,Too Many Transactions Quickly,28-12-2020 21:06:30
B00111,M00222,D00327,USR12110,192.168.43.150,Mismatched Billing/Shipping Address,04-11-2020 00:47:05
B00407,M00005,D00120,USR12111,192.168.24.78,Mismatched Billing/Shipping Address,01-11-2021 09:34:50
B00015,M00139,D00028,USR12112,192.168.225.220,High Transaction Amount,25-01-2020 19:42:30
B00479,M00431,D00046,USR12113,192.168.187.152,Unusual Location Change,28-02-2022 03:46:52
B00262,M00083,D00198,USR12114,192.168.214.24,Abnormal Spending Pattern,26-04-2020 04:37:22
B00193,M00415,D00256,USR12115,192.168.36.70,Suspicious Refund Pattern,20-11-2024 19:41:34
B00244,M00177,D00235,USR12116,192.168.177.215,Suspicious Refund Pattern,18-05-2022 10:45:26
B00381,M00228,D00336,USR12117,192.168.95.152,Suspicious Refund Pattern,01-02-2020 08:30:10
B00435,M00137,D00243,USR12118,192.168.145.119,High Risk Country Login,09-01-2021 09:01:56
B00297,M00277,D00386,USR12119,192.168.245.45,Suspicious Refund Pattern,20-05-2024 07:16:32
B00232,M00001,D00048,USR12120,192.168.158.156,High Risk Country Login,01-04-2021 15:31:14
B00062,M00477,D00428,USR12121,192.168.209.46,IP Address Mismatch,05-12-2024 17:10:11
B00176,M00210,D00314,USR12122,192.168.168.58,Chargeback History,20-11-2023 07:16:27
B00180,M00189,D00063,USR12123,192.168.177.7,IP Address Mismatch,26-01-2021 04:21:51
B00394,M00185,D00355,USR12124,192.168.213.250,Brute Force Login Attempt,10-03-2020 07:26:17
B00233,M00468,D00045,USR12125,192.168.15.198,Suspicious Refund Pattern,22-02-2025 18:48:18
B00033,M00378,D00446,USR12126,192.168.115.97,Unusual Location Change,01-07-2023 15:25:34
B00206,M00026,D00032,USR12127,192.168.56.150,Unverified Email/Phone,06-04-2020 23:55:49
B00296,M00351,D00100,USR12128,192.168.88.203,Account Accessed From 2 Locations,23-08-2020 22:59:42
B00422,M00372,D00236,USR12129,192.168.148.178,Account Accessed From 2 Locations,19-04-2022 21:54:41
B00084,M00006,D00326,USR12130,192.168.127.114,Mismatched Billing/Shipping Address,27-03-2024 15:27:19
B00266,M00008,D00364,USR12131,192.168.216.109,IP Address Mismatch,03-12-2021 11:31:35
B00235,M00215,D00405,USR12132,192.168.183.31,Transaction Velocity Too High,14-06-2024 01:29:33
B00497,M00397,D00290,USR12133,192.168.224.213,Mismatched Billing/Shipping Address,07-08-2020 06:03:48
B00266,M00053,D00101,USR12134,192.168.28.231,High Transaction Amount,25-03-2025 20:41:48
B00121,M00217,D00181,USR12135,192.168.43.93,Blacklisted Device,11-03-2021 06:08:59
B00173,M00033,D00245,USR12136,192.168.226.226,Account Accessed From 2 Locations,18-06-2021 15:02:18
B00325,M00205,D00367,USR12137,192.168.52.254,Abnormal Spending Pattern,30-05-2023 12:22:57
B00368,M00211,D00071,USR12138,192.168.176.160,Suspicious Login Attempt,16-02-2022 08:58:34
B00191,M00323,D00028,USR12139,192.168.79.133,Multiple Failed Passwords,12-02-2025 18:04:30
B00163,M00453,D00166,USR12140,192.168.16.252,IP Address Mismatch,27-12-2024 04:21:33
