user_id,merchant_id,merchant_name,merchant_category  ,city,is_blacklisted
USR07698,M00196,SmartTech,Electronics,Jaipur,0
USR07699,M00187,ShopFlix,E-Commerce,Moradabad,1
USR07700,M00384,TechWorld,Electronics,Kanpur,0
USR07701,M00197,Pizza Planet,Food & Beverages,Navi Mumbai,0
USR07702,M00206,Dream Prints,Services,Raipur,0
USR07703,M00071,FreshStyle,Fashion & Apparel,Faridabad,1
USR07704,M00374,GoodLife Healthcare,Health & Medical,Howrah,0
USR07705,M00173,DecorPoint,Home & Furniture,Moradabad,1
USR07706,M00341,ChaiWala Express,Food & Beverages,Gurgaon,0
USR07707,M00316,UrbanWear,Fashion & Apparel,Allahabad,1
USR07708,M00354,BusFleet Online,Travel & Transport,Navi Mumbai,0
USR07709,M00366,Lifewell Medicals,Health & Medical,Jabalpur,0
USR07710,M00064,BigCart Grocery,Grocery & Supermarket,Meerut,1
USR07711,M00116,CityCab Travels,Travel & Transport,Vasai-Virar,0
USR07712,M00168,Laptronics,Electronics,Bhubaneswar,0
USR07713,M00445,CartCity,E-Commerce,Tiruchirappalli,1
USR07714,M00331,OfferBazaar,E-Commerce,Allahabad,0
USR07715,M00312,Gadget Point,Electronics,Vasai-Virar,0
USR07716,M00285,MetroTaxi Services,Travel & Transport,Bareilly,1
USR07717,M00227,MasterArt Studio,Services,Pimpri-Chinchwad,0
USR07718,M00445,FreshMart,Grocery & Supermarket,Srinagar,0
USR07719,M00389,CityCab Travels,Travel & Transport,Howrah,1
USR07720,M00193,MediCart Store,Health & Medical,Vasai-Virar,1
USR07721,M00231,UrbanSheets,Home & Furniture,Vijayawada,0
USR07722,M00230,DealBucket,E-Commerce,Meerut,0
USR07723,M00234,WellnessStreet,Health & Medical,Hyderabad,0
USR07724,M00414,UrbanWear,Fashion & Apparel,Coimbatore,1
USR07725,M00053,GoodLife Healthcare,Health & Medical,Allahabad,0
USR07726,M00402,PharmaTrust,Health & Medical,Vijayawada,1
USR07727,M00347,CityCab Travels,Travel & Transport,Mira-Bhayandar,1
USR07728,M00170,EasyDay Mart,Grocery & Supermarket,Meerut,1
USR07729,M00435,GoodLife Healthcare,Health & Medical,Jodhpur,0
USR07730,M00337,Apollo Pharmacy,Health & Medical,Vadodara,1
USR07731,M00044,HomeCraft Furnish,Home & Furniture,Bhopal,0
USR07732,M00481,StyleHub,Fashion & Apparel,Visakhapatnam,0
USR07733,M00043,QuickPay Systems,Finance & Payment,Mumbai,0
USR07734,M00482,UrbanWear,Fashion & Apparel,Gurgaon,0
USR07735,M00026,LivingSpaces,Home & Furniture,Hubli-Dharwad,1
USR07736,M00175,SmartGrocer,Grocery & Supermarket,Hubli-Dharwad,1
USR07737,M00367,EventPlus Management,Services,Jabalpur,0
USR07738,M00013,ProFix Repairs,Services,Patna,0
USR07739,M00143,Device Galaxy,Electronics,Thane,1
USR07740,M00070,OfferBazaar,E-Commerce,Aurangabad,1
USR07741,M00211,Pizza Planet,Food & Beverages,Chennai,0
USR07742,M00409,BharatMoney Transfer,Finance & Payment,Salem,1
USR07743,M00469,MasterArt Studio,Services,Ghaziabad,1
USR07744,M00027,LivingSpaces,Home & Furniture,Vadodara,1
USR07745,M00260,ElectroHub,Electronics,Thane,1
USR07746,M00117,Creative Media,Services,Ranchi,1
USR07747,M00221,WoodArt Furniture,Home & Furniture,Lucknow,0
USR07748,M00083,SmartTech,Electronics,Coimbatore,1
USR07749,M00395,SweetCorner,Food & Beverages,Chennai,1
USR07750,M00290,UrbanCafe,Food & Beverages,Visakhapatnam,0
USR07751,M00466,HealthPlus Clinic,Health & Medical,Vijayawada,0
USR07752,M00277,Creative Media,Services,Kanpur,0
USR07753,M00264,Apollo Pharmacy,Health & Medical,Vijayawada,1
USR07754,M00157,Comfort Living,Home & Furniture,Surat,0
USR07755,M00228,Medico Care,Health & Medical,Madurai,1
USR07756,M00079,SkillHub Learning,Services,Aligarh,0
USR07757,M00403,WellnessStreet,Health & Medical,Madurai,1
USR07758,M00222,Speedy Travels,Travel & Transport,Delhi,1
USR07759,M00232,FreshMart,Grocery & Supermarket,Kolkata,1
USR07760,M00150,RapidPay Services,Finance & Payment,Aurangabad,1
USR07761,M00109,HealthFirst Pharmacy,Health & Medical,Varanasi,1
USR07762,M00317,SmartGrocer,Grocery & Supermarket,Meerut,0
USR07763,M00249,TechStreet,Electronics,Rajkot,1
USR07764,M00400,StreetStyle,Fashion & Apparel,Aurangabad,1
USR07765,M00034,EventPlus Management,Services,Guwahati,0
USR07766,M00310,FlyHigh Airlines,Travel & Transport,Jabalpur,1
USR07767,M00258,FreshStyle,Fashion & Apparel,Kota,1
USR07768,M00430,Dream Prints,Services,Ahmedabad,0
USR07769,M00130,Mobile Planet,Electronics,Agra,0
USR07770,M00110,TechWorld,Electronics,Kolkata,1
USR07771,M00146,Biryani House,Food & Beverages,Mira-Bhayandar,1
USR07772,M00101,FlexiFunds,Finance & Payment,Bhubaneswar,1
USR07773,M00322,EliteSaloon & Spa,Services,Ranchi,1
USR07774,M00285,Royal Interiors,Home & Furniture,Pune,1
USR07775,M00439,Speedy Travels,Travel & Transport,Salem,1
USR07776,M00257,FinTrust Corp,Finance & Payment,Allahabad,1
USR07777,M00202,TrendDealz,E-Commerce,Allahabad,0
USR07778,M00312,ShopFlix,E-Commerce,Raipur,0
USR07779,M00304,Burger World,Food & Beverages,Mumbai,0
USR07780,M00264,ElectroHub,Electronics,Faridabad,0
USR07781,M00129,GoRide Mobility,Travel & Transport,Jalandhar,1
USR07782,M00304,RoyalBazaar,Fashion & Apparel,Gurgaon,0
USR07783,M00082,FoodPlus,Grocery & Supermarket,Howrah,1
USR07784,M00425,HealthPlus Clinic,Health & Medical,Aurangabad,1
USR07785,M00074,DecorPoint,Home & Furniture,Indore,1
USR07786,M00032,RoyalBazaar,Fashion & Apparel,Hyderabad,0
USR07787,M00401,EliteSaloon & Spa,Services,Mira-Bhayandar,0
USR07788,M00284,DecorPoint,Home & Furniture,Salem,1
USR07789,M00449,CyberStore,Electronics,Ludhiana,1
USR07790,M00361,EliteSaloon & Spa,Services,Ludhiana,0
USR07791,M00241,MetroTaxi Services,Travel & Transport,Vadodara,0
USR07792,M00270,WoodArt Furniture,Home & Furniture,Agra,0
USR07793,M00100,CityCab Travels,Travel & Transport,Jalandhar,0
USR07794,M00268,CartCity,E-Commerce,Vijayawada,0
USR07795,M00207,India Tour Trip,Travel & Transport,Ranchi,0
USR07796,M00195,HealthPlus Clinic,Health & Medical,Solapur,1
USR07797,M00300,MicroCredit India,Finance & Payment,Kalyan-Dombivli,1
USR07798,M00167,DecorPoint,Home & Furniture,Ghaziabad,1
USR07799,M00359,EliteSaloon & Spa,Services,Pimpri-Chinchwad,0
USR07800,M00385,PharmaTrust,Health & Medical,Jabalpur,0
USR07801,M00120,DailyNeeds Superstore,Grocery & Supermarket,Srinagar,1
USR07802,M00391,RapidPay Services,Finance & Payment,Bhubaneswar,0
USR07803,M00419,Apollo Pharmacy,Health & Medical,Ludhiana,0
USR07804,M00421,ElectroHub,Electronics,Nagpur,0
USR07805,M00222,CleanWash Laundry,Services,Hyderabad,1
USR07806,M00065,TrendyCart,Fashion & Apparel,Bareilly,0
USR07807,M00219,BusFleet Online,Travel & Transport,Raipur,0
USR07808,M00381,MegaMart,Fashion & Apparel,Pimpri-Chinchwad,0
USR07809,M00323,Gadget Point,Electronics,Howrah,0
USR07810,M00126,TrendDealz,E-Commerce,Kanpur,0
USR07811,M00429,RapidPay Services,Finance & Payment,Moradabad,0
USR07812,M00189,FlyHigh Airlines,Travel & Transport,Vasai-Virar,1
USR07813,M00125,SweetCorner,Food & Beverages,Chandigarh,0
USR07814,M00201,Biryani House,Food & Beverages,Agra,1
USR07815,M00446,PremiumFurnish,Home & Furniture,Meerut,1
USR07816,M00150,HomeCraft Furnish,Home & Furniture,Pimpri-Chinchwad,0
USR07817,M00069,ExpressAuto Hire,Travel & Transport,Lucknow,1
USR07818,M00401,DigitalMart,Electronics,Kolkata,1
USR07819,M00204,Sparkle Cleaning,Services,Amritsar,1
USR07820,M00249,HealthPlus Clinic,Health & Medical,Kalyan-Dombivli,1
USR07821,M00301,TechStreet,Electronics,Jabalpur,1
USR07822,M00428,WoodArt Furniture,Home & Furniture,Salem,1
USR07823,M00103,MasterArt Studio,Services,Vijayawada,1
USR07824,M00095,HomeZone,Home & Furniture,Navi Mumbai,1
USR07825,M00180,FinTrust Corp,Finance & Payment,Varanasi,1
USR07826,M00489,StreetStyle,Fashion & Apparel,Mira-Bhayandar,0
USR07827,M00285,RoyalBazaar,Fashion & Apparel,Srinagar,0
USR07828,M00292,Medico Care,Health & Medical,Gwalior,0
USR07829,M00210,FashionBay,Fashion & Apparel,Pune,0
USR07830,M00150,FreshMart,Grocery & Supermarket,Hubli-Dharwad,1
USR07831,M00317,RoadMate Cars,Travel & Transport,Navi Mumbai,0
USR07832,M00115,TechStreet,Electronics,Ahmedabad,0
USR07833,M00343,Royal Interiors,Home & Furniture,Aurangabad,1
USR07834,M00296,HomeBasket,Grocery & Supermarket,Surat,0
USR07835,M00093,TasteWaves,Food & Beverages,Aligarh,1
USR07836,M00028,KartPlanet,E-Commerce,Chandigarh,1
USR07837,M00119,Lifewell Medicals,Health & Medical,Dhanbad,0
USR07838,M00153,RoyalBazaar,Fashion & Apparel,Patna,0
USR07839,M00055,SkillHub Learning,Services,Amritsar,1
USR07840,M00361,UrbanSheets,Home & Furniture,Gwalior,0
USR07841,M00241,CleanWash Laundry,Services,Ludhiana,0
USR07842,M00425,SweetCorner,Food & Beverages,Allahabad,1
USR07843,M00106,PaySmart Wallet,Finance & Payment,Mysore,0
USR07844,M00266,FoodKing,Food & Beverages,Nashik,1
USR07845,M00277,GoodLife Healthcare,Health & Medical,Chandigarh,1
USR07846,M00045,TasteWaves,Food & Beverages,Gurgaon,0
USR07847,M00175,BuyBoss,E-Commerce,Nashik,1
USR07848,M00442,SmartGrocer,Grocery & Supermarket,Nashik,1
USR07849,M00238,FreshChoice,Grocery & Supermarket,Mira-Bhayandar,1
USR07850,M00157,Lifewell Medicals,Health & Medical,Tiruchirappalli,0
USR07851,M00230,Sparkle Cleaning,Services,Chandigarh,0
USR07852,M00230,Device Galaxy,Electronics,Kota,0
USR07853,M00354,GoRide Mobility,Travel & Transport,Bhopal,1
USR07854,M00063,ClothCraft,Fashion & Apparel,Gurgaon,1
USR07855,M00276,QuickBasket,Grocery & Supermarket,Nashik,1
USR07856,M00030,QuickBasket,Grocery & Supermarket,Thane,0
USR07857,M00363,KartPlanet,E-Commerce,Hyderabad,0
USR07858,M00092,GlobalMall,E-Commerce,Nagpur,0
USR07859,M00013,Comfort Living,Home & Furniture,Raipur,1
USR07860,M00048,ProFix Repairs,Services,Amritsar,0
USR07861,M00394,Creative Media,Services,Faridabad,0
USR07862,M00301,Medline Wellness,Health & Medical,Navi Mumbai,1
USR07863,M00414,ExpressAuto Hire,Travel & Transport,Ludhiana,1
USR07864,M00158,RoyalBazaar,Fashion & Apparel,Tiruchirappalli,1
USR07865,M00495,GlobalMall,E-Commerce,Jabalpur,0
USR07866,M00394,Gadget Point,Electronics,Faridabad,0
USR07867,M00497,PharmaTrust,Health & Medical,Pune,0
USR07868,M00464,FlyHigh Airlines,Travel & Transport,Hyderabad,1
USR07869,M00401,Kebab Junction,Food & Beverages,Indore,0
USR07870,M00454,OfferBazaar,E-Commerce,Gwalior,1
USR07871,M00315,MegaOnline,E-Commerce,Vijayawada,0
USR07872,M00409,CleanWash Laundry,Services,Visakhapatnam,1
USR07873,M00393,FlexiFunds,Finance & Payment,Surat,1
USR07874,M00064,Pizza Planet,Food & Beverages,Coimbatore,1
USR07875,M00079,Creative Media,Services,Kolkata,0
USR07876,M00272,Creative Media,Services,Hubli-Dharwad,1
USR07877,M00046,HealthFirst Pharmacy,Health & Medical,Aligarh,0
USR07878,M00157,KartPlanet,E-Commerce,Surat,1
USR07879,M00469,TechWorld,Electronics,Aurangabad,1
USR07880,M00364,FoodPlus,Grocery & Supermarket,Jalandhar,1
USR07881,M00081,RoadMate Cars,Travel & Transport,Chandigarh,1
USR07882,M00126,RapidPay Services,Finance & Payment,Faridabad,1
USR07883,M00114,FlyHigh Airlines,Travel & Transport,Kolkata,0
USR07884,M00265,MetroTaxi Services,Travel & Transport,Aurangabad,1
USR07885,M00397,WellnessStreet,Health & Medical,Bareilly,1
USR07886,M00184,SmartTech,Electronics,Kota,0
USR07887,M00488,GoldenGym Fitness,Other,Guwahati,0
USR07888,M00270,UrbanWear,Fashion & Apparel,Delhi,1
USR07889,M00216,TasteWaves,Food & Beverages,Jodhpur,1
USR07890,M00225,BusFleet Online,Travel & Transport,Mumbai,1
USR07891,M00463,Creative Media,Services,Bareilly,1
USR07892,M00069,RapidPay Services,Finance & Payment,Dhanbad,0
USR07893,M00379,HomeZone,Home & Furniture,Delhi,0
USR07894,M00420,UrbanWear,Fashion & Apparel,Kota,0
USR07895,M00465,SecureFinance Co,Finance & Payment,Kalyan-Dombivli,0
USR07896,M00311,FoodPlus,Grocery & Supermarket,Kolkata,0
USR07897,M00499,SecureFinance Co,Finance & Payment,Vadodara,0
USR07898,M00125,Device Galaxy,Electronics,Gwalior,1
USR07899,M00382,LoanBridge Pvt Ltd,Finance & Payment,Kalyan-Dombivli,1
USR07900,M00358,BharatMoney Transfer,Finance & Payment,Tiruchirappalli,0
USR07901,M00220,SpiceNation,Food & Beverages,Srinagar,0
USR07902,M00153,UrbanWear,Fashion & Apparel,Aurangabad,1
USR07903,M00371,KartPlanet,E-Commerce,Lucknow,1
USR07904,M00193,TrendyCart,Fashion & Apparel,Ghaziabad,1
USR07905,M00485,BuyBoss,E-Commerce,Coimbatore,1
USR07906,M00228,ClothCraft,Fashion & Apparel,Vadodara,1
USR07907,M00470,India Tour Trip,Travel & Transport,Salem,0
USR07908,M00165,UrbanSheets,Home & Furniture,Nashik,0
USR07909,M00080,SafePay Solutions,Finance & Payment,Jaipur,1
USR07910,M00217,RoadMate Cars,Travel & Transport,Rajkot,0
USR07911,M00461,India Tour Trip,Travel & Transport,Gurgaon,0
USR07912,M00331,Royal Interiors,Home & Furniture,Patna,1
USR07913,M00376,ChaiWala Express,Food & Beverages,Thane,0
USR07914,M00363,FashionBay,Fashion & Apparel,Nagpur,0
USR07915,M00324,SafePay Solutions,Finance & Payment,Nagpur,1
USR07916,M00182,India Tour Trip,Travel & Transport,Coimbatore,1
USR07917,M00029,CyberStore,Electronics,Allahabad,1
USR07918,M00180,DigitalMart,Electronics,Salem,0
USR07919,M00414,MetroTaxi Services,Travel & Transport,Jalandhar,0
USR07920,M00448,Apollo Pharmacy,Health & Medical,Bhopal,0
USR07921,M00064,MasterArt Studio,Services,Delhi,1
USR07922,M00276,DigitalMart,Electronics,Surat,0
USR07923,M00462,Medico Care,Health & Medical,Mira-Bhayandar,0
USR07924,M00193,HealthPlus Clinic,Health & Medical,Jaipur,1
USR07925,M00294,FlyHigh Airlines,Travel & Transport,Lucknow,0
USR07926,M00345,GoldenGym Fitness,Other,Thane,1
USR07927,M00127,Creative Media,Services,Chandigarh,0
USR07928,M00079,PaySmart Wallet,Finance & Payment,Chandigarh,0
USR07929,M00183,FashionBay,Fashion & Apparel,Lucknow,0
USR07930,M00423,Kebab Junction,Food & Beverages,Lucknow,1
USR07931,M00264,HomeZone,Home & Furniture,Chandigarh,1
USR07932,M00452,EventPlus Management,Services,Vadodara,1
USR07933,M00392,FastWheels Rental,Travel & Transport,Chandigarh,0
USR07934,M00385,CartCity,E-Commerce,Nagpur,0
USR07935,M00050,UrbanWear,Fashion & Apparel,Amritsar,1
USR07936,M00296,MediCart Store,Health & Medical,Howrah,1
USR07937,M00091,TasteWaves,Food & Beverages,Chennai,1
USR07938,M00393,UrbanCafe,Food & Beverages,Jodhpur,0
USR07939,M00155,SafePay Solutions,Finance & Payment,Bangalore,0
USR07940,M00182,StreetStyle,Fashion & Apparel,Chandigarh,1
USR07941,M00046,Royal Interiors,Home & Furniture,Visakhapatnam,1
USR07942,M00052,BusFleet Online,Travel & Transport,Chandigarh,0
USR07943,M00131,TechStreet,Electronics,Nagpur,1
USR07944,M00379,MicroCredit India,Finance & Payment,Patna,1
USR07945,M00137,ClothCraft,Fashion & Apparel,Delhi,0
USR07946,M00288,StyleHub,Fashion & Apparel,Jaipur,0
USR07947,M00415,Gadget Point,Electronics,Meerut,0
USR07948,M00457,FastWheels Rental,Travel & Transport,Chandigarh,0
USR07949,M00328,GoldenGym Fitness,Other,Guwahati,0
USR07950,M00368,FastWheels Rental,Travel & Transport,Surat,0
USR07951,M00116,StreetStyle,Fashion & Apparel,Mysore,0
USR07952,M00176,LivingSpaces,Home & Furniture,Ghaziabad,1
USR07953,M00336,Mobile Planet,Electronics,Vadodara,0
USR07954,M00222,CartCity,E-Commerce,Mira-Bhayandar,1
USR07955,M00216,GoldenGym Fitness,Other,Ahmedabad,0
USR07956,M00495,TasteWaves,Food & Beverages,Mysore,0
USR07957,M00128,Burger World,Food & Beverages,Howrah,0
USR07958,M00306,DigitalMart,Electronics,Navi Mumbai,0
USR07959,M00295,Medline Wellness,Health & Medical,Vadodara,0
USR07960,M00154,GoodLife Healthcare,Health & Medical,Salem,1
USR07961,M00483,Royal Interiors,Home & Furniture,Faridabad,0
USR07962,M00083,SkillHub Learning,Services,Navi Mumbai,1
USR07963,M00068,IndiaDeals,E-Commerce,Howrah,0
USR07964,M00145,SecureFinance Co,Finance & Payment,Jaipur,1
USR07965,M00044,PrimeDecor,Home & Furniture,Kanpur,1
USR07966,M00137,Laptronics,Electronics,Solapur,0
USR07967,M00447,BusFleet Online,Travel & Transport,Mumbai,1
USR07968,M00210,DealBucket,E-Commerce,Vasai-Virar,0
USR07969,M00493,UrbanSheets,Home & Furniture,Vijayawada,1
USR07970,M00104,KartPlanet,E-Commerce,Bangalore,1
USR07971,M00486,RapidPay Services,Finance & Payment,Mysore,0
USR07972,M00102,Mobile Planet,Electronics,Tiruchirappalli,0
USR07973,M00366,ProFix Repairs,Services,Guwahati,0
USR07974,M00436,FinTrust Corp,Finance & Payment,Meerut,1
USR07975,M00230,BuyBoss,E-Commerce,Gwalior,1
USR07976,M00035,FreshMart,Grocery & Supermarket,Pimpri-Chinchwad,1
USR07977,M00495,Laptronics,Electronics,Vasai-Virar,1
USR07978,M00303,RapidPay Services,Finance & Payment,Mumbai,0
USR07979,M00161,GoldenGym Fitness,Other,Mira-Bhayandar,1
USR07980,M00444,FreshChoice,Grocery & Supermarket,Navi Mumbai,1
USR07981,M00466,Kebab Junction,Food & Beverages,Jabalpur,1
USR07982,M00496,ChaiWala Express,Food & Beverages,Gurgaon,0
USR07983,M00216,WoodArt Furniture,Home & Furniture,Amritsar,0
USR07984,M00380,HomeZone,Home & Furniture,Salem,0
USR07985,M00447,FreshStyle,Fashion & Apparel,Amritsar,0
USR07986,M00118,Medico Care,Health & Medical,Ghaziabad,0
USR07987,M00391,OfferBazaar,E-Commerce,Delhi,1
USR07988,M00252,FreshChoice,Grocery & Supermarket,Vadodara,0
USR07989,M00500,RapidPay Services,Finance & Payment,Varanasi,1
USR07990,M00231,Lifewell Medicals,Health & Medical,Ghaziabad,1
USR07991,M00217,QuickPay Systems,Finance & Payment,Srinagar,0
USR07992,M00256,PharmaTrust,Health & Medical,Chennai,0
USR07993,M00428,CartCity,E-Commerce,Guwahati,1
USR07994,M00107,LivingSpaces,Home & Furniture,Kolkata,1
USR07995,M00362,CartCity,E-Commerce,Tiruchirappalli,1
USR07996,M00074,TechStreet,Electronics,Vadodara,1
USR07997,M00121,MasterArt Studio,Services,Kalyan-Dombivli,0
USR07998,M00080,HomeZone,Home & Furniture,Coimbatore,0
USR07999,M00482,Device Galaxy,Electronics,Rajkot,0
USR08000,M00078,Lifewell Medicals,Health & Medical,Madurai,0
USR08001,M00070,HealthFirst Pharmacy,Health & Medical,Indore,0
USR08002,M00219,Comfort Living,Home & Furniture,Indore,0
USR08003,M00253,DecorPoint,Home & Furniture,Coimbatore,1
USR08004,M00143,CityCab Travels,Travel & Transport,Srinagar,0
USR08005,M00143,UrbanSheets,Home & Furniture,Pimpri-Chinchwad,1
USR08006,M00103,Burger World,Food & Beverages,Jodhpur,1
USR08007,M00455,FreshChoice,Grocery & Supermarket,Gwalior,1
USR08008,M00313,KartPlanet,E-Commerce,Howrah,1
USR08009,M00397,Speedy Travels,Travel & Transport,Vijayawada,1
USR08010,M00312,PharmaTrust,Health & Medical,Chandigarh,0
USR08011,M00443,MegaMart,Fashion & Apparel,Jodhpur,1
USR08012,M00254,CyberStore,Electronics,Faridabad,0
USR08013,M00077,HomeZone,Home & Furniture,Gurgaon,1
USR08014,M00171,MegaMart,Fashion & Apparel,Gwalior,0
USR08015,M00467,QuickPay Systems,Finance & Payment,Pimpri-Chinchwad,1
USR08016,M00388,ChaiWala Express,Food & Beverages,Coimbatore,0
USR08017,M00186,TrendyCart,Fashion & Apparel,Faridabad,0
USR08018,M00276,RoadMate Cars,Travel & Transport,Ahmedabad,0
USR08019,M00262,DealBucket,E-Commerce,Rajkot,1
USR08020,M00447,Mobile Planet,Electronics,Surat,0
USR08021,M00473,Device Galaxy,Electronics,Kolkata,0
USR08022,M00335,RoadMate Cars,Travel & Transport,Ranchi,0
USR08023,M00110,IndiaDeals,E-Commerce,Navi Mumbai,0
USR08024,M00454,ExpressAuto Hire,Travel & Transport,Kota,0
USR08025,M00204,PharmaTrust,Health & Medical,Gwalior,1
USR08026,M00200,Laptronics,Electronics,Hyderabad,0
USR08027,M00278,DealBucket,E-Commerce,Solapur,1
USR08028,M00431,DealBucket,E-Commerce,Solapur,1
USR08029,M00428,LivingSpaces,Home & Furniture,Howrah,0
USR08030,M00295,SweetCorner,Food & Beverages,Kalyan-Dombivli,0
USR08031,M00440,IndiaDeals,E-Commerce,Kolkata,1
USR08032,M00120,Lifewell Medicals,Health & Medical,Raipur,0
USR08033,M00004,QuickPay Systems,Finance & Payment,Nagpur,0
USR08034,M00090,FlexiFunds,Finance & Payment,Nagpur,1
USR08035,M00229,MetroTaxi Services,Travel & Transport,Ludhiana,0
USR08036,M00127,FlyHigh Airlines,Travel & Transport,Ranchi,1
USR08037,M00396,Kebab Junction,Food & Beverages,Kalyan-Dombivli,0
USR08038,M00478,FreshStyle,Fashion & Apparel,Chandigarh,0
USR08039,M00182,FreshMart,Grocery & Supermarket,Tiruchirappalli,1
USR08040,M00430,BharatMoney Transfer,Finance & Payment,Bhopal,0
USR08041,M00441,Kebab Junction,Food & Beverages,Surat,1
USR08042,M00117,HomeBasket,Grocery & Supermarket,Coimbatore,0
USR08043,M00047,ShopFlix,E-Commerce,Moradabad,1
USR08044,M00143,SpiceNation,Food & Beverages,Visakhapatnam,1
USR08045,M00020,Medico Care,Health & Medical,Pune,1
USR08046,M00194,BuyBoss,E-Commerce,Visakhapatnam,0
USR08047,M00306,Royal Interiors,Home & Furniture,Hubli-Dharwad,0
USR08048,M00087,UrbanCafe,Food & Beverages,Gwalior,0
USR08049,M00213,MegaOnline,E-Commerce,Mumbai,1
USR08050,M00217,MicroCredit India,Finance & Payment,Surat,0
USR08051,M00478,OfferBazaar,E-Commerce,Indore,1
USR08052,M00330,FlexiFunds,Finance & Payment,Kolkata,1
USR08053,M00464,SmartGrocer,Grocery & Supermarket,Bareilly,1
USR08054,M00277,FastWheels Rental,Travel & Transport,Jaipur,1
USR08055,M00103,Creative Media,Services,Jodhpur,1
USR08056,M00447,SweetCorner,Food & Beverages,Mysore,0
USR08057,M00127,MegaOnline,E-Commerce,Lucknow,1
USR08058,M00440,DealBucket,E-Commerce,Visakhapatnam,1
USR08059,M00207,FlyHigh Airlines,Travel & Transport,Vadodara,0
USR08060,M00224,FreshStyle,Fashion & Apparel,Amritsar,1
USR08061,M00096,MasterArt Studio,Services,Bhopal,1
USR08062,M00392,Comfort Living,Home & Furniture,Hubli-Dharwad,1
USR08063,M00153,StreetStyle,Fashion & Apparel,Bhopal,0
USR08064,M00323,GoldenGym Fitness,Other,Salem,0
USR08065,M00169,TasteWaves,Food & Beverages,Kolkata,1
USR08066,M00378,ElectroHub,Electronics,Dhanbad,1
USR08067,M00187,UrbanSheets,Home & Furniture,Ludhiana,0
